id,region,title,instance_id,status,severity,first_observed_at,last_observed_at,description,finding_type,inspector_score,cvss_score,vulnerability_id
arn:aws:inspector:eu-north-1:266480780430:finding/d60ffa81c7904a15aa581dd7ba3656f0,eu-north-1,Finding 3 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,CRITICAL,2025-03-19T18:08:00Z,2025-03-19T18:08:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d60ffa81c7904a15aa581dd7ba3656f0,NETWORK_REACHABILITY,74.56,,
arn:aws:inspector:eu-north-1:266480780430:finding/2916dcd22c184662b4cec4e0049db325,eu-north-1,Finding 4 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,MEDIUM,2025-02-14T20:18:00Z,2025-02-14T20:18:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/2916dcd22c184662b4cec4e0049db325,NETWORK_REACHABILITY,9.2,,
arn:aws:inspector:eu-north-1:266480780430:finding/f4e963ffc59543249536038d525ff474,eu-north-1,Finding 5 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,CRITICAL,2025-06-15T14:44:00Z,2025-06-15T14:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f4e963ffc59543249536038d525ff474,NETWORK_REACHABILITY,27.0,,
arn:aws:inspector:eu-north-1:266480780430:finding/c4a8bcdc220e48cda327ce16045aa096,eu-north-1,Finding 6 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,CRITICAL,2025-02-02T21:33:00Z,2025-02-02T21:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c4a8bcdc220e48cda327ce16045aa096,NETWORK_REACHABILITY,47.92,,
arn:aws:inspector:eu-north-1:266480780430:finding/f18d4b6d58a74d328d615b1b9376f054,eu-north-1,Finding 7 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,LOW,2025-01-03T00:04:00Z,2025-01-03T00:04:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f18d4b6d58a74d328d615b1b9376f054,PACKAGE_VULNERABILITY,53.67,8.5,CVE-2021-30177
arn:aws:inspector:eu-north-1:266480780430:finding/231db743e11f4e8495fd0905364d2dad,eu-north-1,Finding 8 for i-c65a27f5a7114509,i-c65a27f5a7114509,RESOLVED,CRITICAL,2025-04-21T18:52:00Z,2025-04-21T18:52:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/231db743e11f4e8495fd0905364d2dad,NETWORK_REACHABILITY,31.05,,
arn:aws:inspector:eu-north-1:266480780430:finding/cef308eb598c4ad791d63f426ad40b5c,eu-north-1,Finding 9 for i-c65a27f5a7114509,i-c65a27f5a7114509,ACTIVE,HIGH,2025-06-24T17:35:00Z,2025-06-24T17:35:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cef308eb598c4ad791d63f426ad40b5c,PACKAGE_VULNERABILITY,17.55,5.3,CVE-2021-20779
arn:aws:inspector:eu-north-1:266480780430:finding/872999ce59cf4f9dbdd620eea3b60ec0,eu-north-1,Finding 10 for i-c65a27f5a7114509,i-c65a27f5a7114509,RESOLVED,HIGH,2025-04-14T13:53:00Z,2025-04-14T13:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/872999ce59cf4f9dbdd620eea3b60ec0,PACKAGE_VULNERABILITY,18.3,2.3,CVE-2021-40597
arn:aws:inspector:eu-north-1:266480780430:finding/ca42b4d07fa04ad8aadfbcafbb086ae5,eu-north-1,Finding 1 for i-c00424d2e8584725,i-c00424d2e8584725,ACTIVE,CRITICAL,2025-03-27T05:19:00Z,2025-03-27T05:19:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ca42b4d07fa04ad8aadfbcafbb086ae5,NETWORK_REACHABILITY,49.92,,
arn:aws:inspector:eu-north-1:266480780430:finding/bcdee8a600b64a4592d16b1ed9c109e1,eu-north-1,Finding 2 for i-c00424d2e8584725,i-c00424d2e8584725,RESOLVED,CRITICAL,2025-04-06T14:43:00Z,2025-04-06T14:43:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/bcdee8a600b64a4592d16b1ed9c109e1,PACKAGE_VULNERABILITY,31.02,1.9,CVE-2021-34622
arn:aws:inspector:eu-north-1:266480780430:finding/38cba79c05244f99bbd78c1f4e8b9920,eu-north-1,Finding 1 for i-47bd96fd569441e0,i-47bd96fd569441e0,ACTIVE,LOW,2025-04-19T02:24:00Z,2025-04-19T02:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/38cba79c05244f99bbd78c1f4e8b9920,PACKAGE_VULNERABILITY,20.21,3.9,CVE-2021-28672
arn:aws:inspector:eu-north-1:266480780430:finding/545edc2297304dcca50755941d647c25,eu-north-1,Finding 2 for i-47bd96fd569441e0,i-47bd96fd569441e0,RESOLVED,MEDIUM,2025-03-19T17:00:00Z,2025-03-19T17:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/545edc2297304dcca50755941d647c25,PACKAGE_VULNERABILITY,75.89,8.7,CVE-2021-33756
arn:aws:inspector:eu-north-1:266480780430:finding/4d55e4695b244a069bdeea37b8737c69,eu-north-1,Finding 1 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,HIGH,2025-01-06T06:14:00Z,2025-01-06T06:14:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4d55e4695b244a069bdeea37b8737c69,PACKAGE_VULNERABILITY,14.87,3.2,CVE-2021-29937
arn:aws:inspector:eu-north-1:266480780430:finding/b2a2b6978ebb468dbd4465ac0fcef8d3,eu-north-1,Finding 2 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,CRITICAL,2025-03-18T18:58:00Z,2025-03-18T18:58:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b2a2b6978ebb468dbd4465ac0fcef8d3,PACKAGE_VULNERABILITY,82.72,0.5,CVE-2021-35250
arn:aws:inspector:eu-north-1:266480780430:finding/629b2c0161df4cadad5ba0c750b0c8d0,eu-north-1,Finding 3 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,HIGH,2025-03-06T04:32:00Z,2025-03-06T04:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/629b2c0161df4cadad5ba0c750b0c8d0,NETWORK_REACHABILITY,56.84,,
arn:aws:inspector:eu-north-1:266480780430:finding/c2071ec8a0dd45b5aa2fc7db9f77c059,eu-north-1,Finding 4 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,HIGH,2025-01-26T23:16:00Z,2025-01-26T23:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c2071ec8a0dd45b5aa2fc7db9f77c059,NETWORK_REACHABILITY,87.05,,
arn:aws:inspector:eu-north-1:266480780430:finding/b4565e193f0b4520ae1768f87f8c77bf,eu-north-1,Finding 5 for i-eeb128347fe240ab,i-eeb128347fe240ab,ACTIVE,HIGH,2025-06-20T19:15:00Z,2025-06-20T19:15:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b4565e193f0b4520ae1768f87f8c77bf,NETWORK_REACHABILITY,76.3,,
arn:aws:inspector:eu-north-1:266480780430:finding/40924f552ffc4e2d9ddc4aeab536b33a,eu-north-1,Finding 6 for i-eeb128347fe240ab,i-eeb128347fe240ab,ACTIVE,LOW,2025-02-09T01:16:00Z,2025-02-09T01:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/40924f552ffc4e2d9ddc4aeab536b33a,NETWORK_REACHABILITY,40.7,,
arn:aws:inspector:eu-north-1:266480780430:finding/32122572a2ba42eea139b0bec91fa4c2,eu-north-1,Finding 7 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,LOW,2025-03-11T09:45:00Z,2025-03-11T09:45:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/32122572a2ba42eea139b0bec91fa4c2,PACKAGE_VULNERABILITY,53.69,8.6,CVE-2021-28293
arn:aws:inspector:eu-north-1:266480780430:finding/8d338990c5414f02acaf51c23b7a8804,eu-north-1,Finding 8 for i-eeb128347fe240ab,i-eeb128347fe240ab,RESOLVED,HIGH,2025-04-19T21:32:00Z,2025-04-19T21:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8d338990c5414f02acaf51c23b7a8804,NETWORK_REACHABILITY,50.49,,
arn:aws:inspector:eu-north-1:266480780430:finding/0e63e956a341407888407c1f920dcc59,eu-north-1,Finding 1 for i-d691a71a62e941d0,i-d691a71a62e941d0,RESOLVED,LOW,2025-01-21T06:05:00Z,2025-01-21T06:05:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/0e63e956a341407888407c1f920dcc59,PACKAGE_VULNERABILITY,65.15,5.0,CVE-2021-44529
arn:aws:inspector:eu-north-1:266480780430:finding/61b98b4505594b47952286ae85f3f70b,eu-north-1,Finding 2 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,HIGH,2025-02-28T11:52:00Z,2025-02-28T11:52:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/61b98b4505594b47952286ae85f3f70b,NETWORK_REACHABILITY,12.2,,
arn:aws:inspector:eu-north-1:266480780430:finding/b07ee6ab89c343b8a2a1898c98b294ae,eu-north-1,Finding 3 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,LOW,2025-01-05T14:38:00Z,2025-01-05T14:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b07ee6ab89c343b8a2a1898c98b294ae,NETWORK_REACHABILITY,20.41,,
arn:aws:inspector:eu-north-1:266480780430:finding/d8c767ac85d241e7923ee251b4246d3e,eu-north-1,Finding 4 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,LOW,2025-01-02T08:58:00Z,2025-01-02T08:58:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d8c767ac85d241e7923ee251b4246d3e,NETWORK_REACHABILITY,89.0,,
arn:aws:inspector:eu-north-1:266480780430:finding/6a7dd8a671b5417e96c26c7c5e42b9f3,eu-north-1,Finding 5 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,MEDIUM,2025-05-19T13:57:00Z,2025-05-19T13:57:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6a7dd8a671b5417e96c26c7c5e42b9f3,NETWORK_REACHABILITY,17.37,,
arn:aws:inspector:eu-north-1:266480780430:finding/6477eb70b51f4fde832fbda2c2e07d91,eu-north-1,Finding 6 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,MEDIUM,2025-03-26T01:02:00Z,2025-03-26T01:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6477eb70b51f4fde832fbda2c2e07d91,NETWORK_REACHABILITY,98.85,,
arn:aws:inspector:eu-north-1:266480780430:finding/d364811e7ddf48f3a07a018c5c9cd1ba,eu-north-1,Finding 7 for i-d691a71a62e941d0,i-d691a71a62e941d0,ACTIVE,HIGH,2025-05-16T16:21:00Z,2025-05-16T16:21:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d364811e7ddf48f3a07a018c5c9cd1ba,NETWORK_REACHABILITY,53.66,,
arn:aws:inspector:eu-north-1:266480780430:finding/96cfff636677424e98bdc422d05514d3,eu-north-1,Finding 8 for i-d691a71a62e941d0,i-d691a71a62e941d0,RESOLVED,LOW,2025-03-17T15:04:00Z,2025-03-17T15:04:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/96cfff636677424e98bdc422d05514d3,NETWORK_REACHABILITY,63.09,,
arn:aws:inspector:eu-north-1:266480780430:finding/5987c2b3568f4a358520f520daa6baee,eu-north-1,Finding 1 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,ACTIVE,LOW,2025-01-18T13:15:00Z,2025-01-18T13:15:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5987c2b3568f4a358520f520daa6baee,PACKAGE_VULNERABILITY,44.48,5.7,CVE-2021-26084
arn:aws:inspector:eu-north-1:266480780430:finding/3e50c8d06c1f4de3931bc66467e33c58,eu-north-1,Finding 2 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,RESOLVED,HIGH,2025-04-03T22:26:00Z,2025-04-03T22:26:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3e50c8d06c1f4de3931bc66467e33c58,PACKAGE_VULNERABILITY,38.79,0.6,CVE-2021-26730
arn:aws:inspector:eu-north-1:266480780430:finding/058400e7b3e54986ae602101673e5d86,eu-north-1,Finding 3 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,RESOLVED,CRITICAL,2025-05-13T22:51:00Z,2025-05-13T22:51:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/058400e7b3e54986ae602101673e5d86,PACKAGE_VULNERABILITY,93.51,2.4,CVE-2021-45615
arn:aws:inspector:eu-north-1:266480780430:finding/b9159963a5cd4f8bbeb4eeabefb2060a,eu-north-1,Finding 4 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,RESOLVED,HIGH,2025-01-10T11:56:00Z,2025-01-10T11:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b9159963a5cd4f8bbeb4eeabefb2060a,NETWORK_REACHABILITY,24.68,,
arn:aws:inspector:eu-north-1:266480780430:finding/00fa12ee51774c95b251aa0ef4498d94,eu-north-1,Finding 5 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,ACTIVE,HIGH,2025-05-11T10:27:00Z,2025-05-11T10:27:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/00fa12ee51774c95b251aa0ef4498d94,PACKAGE_VULNERABILITY,45.55,9.0,CVE-2021-38732
arn:aws:inspector:eu-north-1:266480780430:finding/5db356fd64cc44f9b45de526926de863,eu-north-1,Finding 6 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,RESOLVED,MEDIUM,2025-01-13T13:26:00Z,2025-01-13T13:26:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5db356fd64cc44f9b45de526926de863,PACKAGE_VULNERABILITY,27.99,2.3,CVE-2021-31213
arn:aws:inspector:eu-north-1:266480780430:finding/30bf5fdee6e041dc9777ba24dea39796,eu-north-1,Finding 7 for i-86229f1e8bf84cbd,i-86229f1e8bf84cbd,ACTIVE,CRITICAL,2025-05-16T08:06:00Z,2025-05-16T08:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/30bf5fdee6e041dc9777ba24dea39796,PACKAGE_VULNERABILITY,73.9,0.1,CVE-2021-20314
arn:aws:inspector:eu-north-1:266480780430:finding/ee239fed08ee450db2e118aadc0ce4ab,eu-north-1,Finding 1 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,CRITICAL,2025-03-08T12:02:00Z,2025-03-08T12:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ee239fed08ee450db2e118aadc0ce4ab,NETWORK_REACHABILITY,7.99,,
arn:aws:inspector:eu-north-1:266480780430:finding/9f98a5503dfd4fe09239d7e56c9c31ea,eu-north-1,Finding 2 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,CRITICAL,2025-05-18T09:47:00Z,2025-05-18T09:47:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9f98a5503dfd4fe09239d7e56c9c31ea,PACKAGE_VULNERABILITY,70.28,7.5,CVE-2021-36385
arn:aws:inspector:eu-north-1:266480780430:finding/f7148c94f2384726a9643c2595527cf4,eu-north-1,Finding 3 for i-a24254befbb64509,i-a24254befbb64509,ACTIVE,LOW,2025-05-18T06:24:00Z,2025-05-18T06:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f7148c94f2384726a9643c2595527cf4,PACKAGE_VULNERABILITY,84.45,5.7,CVE-2021-38124
arn:aws:inspector:eu-north-1:266480780430:finding/9934f9acfdee45b999bf89530ffefa32,eu-north-1,Finding 4 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,LOW,2025-06-01T10:40:00Z,2025-06-01T10:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9934f9acfdee45b999bf89530ffefa32,NETWORK_REACHABILITY,80.15,,
arn:aws:inspector:eu-north-1:266480780430:finding/93071c5249874d85928a98a22968bc2a,eu-north-1,Finding 5 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,CRITICAL,2025-03-27T00:03:00Z,2025-03-27T00:03:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/93071c5249874d85928a98a22968bc2a,PACKAGE_VULNERABILITY,89.46,9.5,CVE-2021-0316
arn:aws:inspector:eu-north-1:266480780430:finding/04f418588d9445f88262f2d09d0ba7f4,eu-north-1,Finding 6 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,CRITICAL,2025-06-14T08:54:00Z,2025-06-14T08:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/04f418588d9445f88262f2d09d0ba7f4,NETWORK_REACHABILITY,73.53,,
arn:aws:inspector:eu-north-1:266480780430:finding/d8e18747e8d646d7a157cc81529f7aae,eu-north-1,Finding 7 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,HIGH,2025-01-22T18:38:00Z,2025-01-22T18:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d8e18747e8d646d7a157cc81529f7aae,NETWORK_REACHABILITY,17.52,,
arn:aws:inspector:eu-north-1:266480780430:finding/c13e9cfb03c9426d9caab13a0ae403a5,eu-north-1,Finding 8 for i-a24254befbb64509,i-a24254befbb64509,ACTIVE,CRITICAL,2025-02-02T05:38:00Z,2025-02-02T05:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c13e9cfb03c9426d9caab13a0ae403a5,PACKAGE_VULNERABILITY,32.53,7.3,CVE-2021-43928
arn:aws:inspector:eu-north-1:266480780430:finding/ede2691c83fa4ddb889055b410851840,eu-north-1,Finding 9 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,LOW,2025-05-08T04:59:00Z,2025-05-08T04:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ede2691c83fa4ddb889055b410851840,NETWORK_REACHABILITY,6.21,,
arn:aws:inspector:eu-north-1:266480780430:finding/88dde6c1a2cc41d5861f9d929c776f3c,eu-north-1,Finding 10 for i-a24254befbb64509,i-a24254befbb64509,RESOLVED,HIGH,2025-05-19T15:33:00Z,2025-05-19T15:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/88dde6c1a2cc41d5861f9d929c776f3c,NETWORK_REACHABILITY,47.33,,
arn:aws:inspector:eu-north-1:266480780430:finding/aaf8feb62aca4a6ba94679d653abebb6,eu-north-1,Finding 1 for i-89f5d31d75864507,i-89f5d31d75864507,RESOLVED,HIGH,2025-06-10T05:10:00Z,2025-06-10T05:10:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/aaf8feb62aca4a6ba94679d653abebb6,PACKAGE_VULNERABILITY,74.66,2.2,CVE-2021-37929
arn:aws:inspector:eu-north-1:266480780430:finding/5e7a8015405240d7a513959274bcf85a,eu-north-1,Finding 2 for i-89f5d31d75864507,i-89f5d31d75864507,ACTIVE,MEDIUM,2025-01-03T18:27:00Z,2025-01-03T18:27:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5e7a8015405240d7a513959274bcf85a,NETWORK_REACHABILITY,45.31,,
arn:aws:inspector:eu-north-1:266480780430:finding/05b32e0987684248ad9774632c3e18d8,eu-north-1,Finding 1 for i-c676d1f744f145ab,i-c676d1f744f145ab,ACTIVE,CRITICAL,2025-03-23T05:33:00Z,2025-03-23T05:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/05b32e0987684248ad9774632c3e18d8,PACKAGE_VULNERABILITY,69.27,3.8,CVE-2021-24520
arn:aws:inspector:eu-north-1:266480780430:finding/b45ec34b3a7e45d0bbc70068d6eafa12,eu-north-1,Finding 2 for i-c676d1f744f145ab,i-c676d1f744f145ab,ACTIVE,MEDIUM,2025-06-07T12:22:00Z,2025-06-07T12:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b45ec34b3a7e45d0bbc70068d6eafa12,PACKAGE_VULNERABILITY,46.02,4.0,CVE-2021-3666
arn:aws:inspector:eu-north-1:266480780430:finding/3290d29ef969490f818bb026c42ad20d,eu-north-1,Finding 3 for i-c676d1f744f145ab,i-c676d1f744f145ab,ACTIVE,LOW,2025-04-27T05:27:00Z,2025-04-27T05:27:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3290d29ef969490f818bb026c42ad20d,PACKAGE_VULNERABILITY,79.44,8.5,CVE-2021-44685
arn:aws:inspector:eu-north-1:266480780430:finding/5954be8abcf24175b11dd1090569de4b,eu-north-1,Finding 4 for i-c676d1f744f145ab,i-c676d1f744f145ab,RESOLVED,CRITICAL,2025-01-25T23:33:00Z,2025-01-25T23:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5954be8abcf24175b11dd1090569de4b,NETWORK_REACHABILITY,92.88,,
arn:aws:inspector:eu-north-1:266480780430:finding/5593d42780b94a9b81bc918c48d31cb9,eu-north-1,Finding 5 for i-c676d1f744f145ab,i-c676d1f744f145ab,ACTIVE,LOW,2025-06-16T05:28:00Z,2025-06-16T05:28:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5593d42780b94a9b81bc918c48d31cb9,PACKAGE_VULNERABILITY,75.93,8.8,CVE-2021-1138
arn:aws:inspector:eu-north-1:266480780430:finding/7d0a0c1565db49c2b39517687e2ffc4a,eu-north-1,Finding 6 for i-c676d1f744f145ab,i-c676d1f744f145ab,RESOLVED,LOW,2025-03-18T04:25:00Z,2025-03-18T04:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/7d0a0c1565db49c2b39517687e2ffc4a,PACKAGE_VULNERABILITY,78.26,6.8,CVE-2021-47044
arn:aws:inspector:eu-north-1:266480780430:finding/ee8b0efd80d64222a3d3e7d8bce39c36,eu-north-1,Finding 1 for i-c5d4cec70b1e4d31,i-c5d4cec70b1e4d31,ACTIVE,MEDIUM,2025-03-01T04:38:00Z,2025-03-01T04:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ee8b0efd80d64222a3d3e7d8bce39c36,PACKAGE_VULNERABILITY,80.31,1.2,CVE-2021-43779
arn:aws:inspector:eu-north-1:266480780430:finding/cc884620accc4e62807dd79b2d39e5bf,eu-north-1,Finding 2 for i-c5d4cec70b1e4d31,i-c5d4cec70b1e4d31,ACTIVE,LOW,2025-01-22T04:16:00Z,2025-01-22T04:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cc884620accc4e62807dd79b2d39e5bf,NETWORK_REACHABILITY,93.3,,
arn:aws:inspector:eu-north-1:266480780430:finding/165cead3e33a4027ab61eef41dbc7ed7,eu-north-1,Finding 1 for i-24d408cc13c24bc1,i-24d408cc13c24bc1,RESOLVED,CRITICAL,2025-01-11T09:55:00Z,2025-01-11T09:55:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/165cead3e33a4027ab61eef41dbc7ed7,NETWORK_REACHABILITY,35.34,,
arn:aws:inspector:eu-north-1:266480780430:finding/c6488aea5de74a508d3565efc08d9b6e,eu-north-1,Finding 2 for i-24d408cc13c24bc1,i-24d408cc13c24bc1,RESOLVED,LOW,2025-06-28T17:59:00Z,2025-06-28T17:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c6488aea5de74a508d3565efc08d9b6e,PACKAGE_VULNERABILITY,27.35,0.7,CVE-2021-23442
arn:aws:inspector:eu-north-1:266480780430:finding/26e1717474474ba8b9231c3c40b0e810,eu-north-1,Finding 3 for i-24d408cc13c24bc1,i-24d408cc13c24bc1,ACTIVE,CRITICAL,2025-03-05T11:13:00Z,2025-03-05T11:13:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/26e1717474474ba8b9231c3c40b0e810,PACKAGE_VULNERABILITY,36.6,3.8,CVE-2021-32833
arn:aws:inspector:eu-north-1:266480780430:finding/113f1dd777a94a7abe6bdeb8266c168a,eu-north-1,Finding 1 for i-551985688fbc444c,i-551985688fbc444c,RESOLVED,HIGH,2025-04-21T07:01:00Z,2025-04-21T07:01:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/113f1dd777a94a7abe6bdeb8266c168a,NETWORK_REACHABILITY,37.7,,
arn:aws:inspector:eu-north-1:266480780430:finding/6f58b372abee4949975f876bc466d8c5,eu-north-1,Finding 2 for i-551985688fbc444c,i-551985688fbc444c,RESOLVED,MEDIUM,2025-03-05T02:53:00Z,2025-03-05T02:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6f58b372abee4949975f876bc466d8c5,PACKAGE_VULNERABILITY,76.21,7.5,CVE-2021-3766
arn:aws:inspector:eu-north-1:266480780430:finding/f94286ceeead4e638c208df132eb7164,eu-north-1,Finding 3 for i-551985688fbc444c,i-551985688fbc444c,ACTIVE,CRITICAL,2025-03-08T23:23:00Z,2025-03-08T23:23:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f94286ceeead4e638c208df132eb7164,NETWORK_REACHABILITY,17.3,,
arn:aws:inspector:eu-north-1:266480780430:finding/deb4141ea0aa406d962908387bf40a2a,eu-north-1,Finding 4 for i-551985688fbc444c,i-551985688fbc444c,ACTIVE,HIGH,2025-05-16T05:00:00Z,2025-05-16T05:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/deb4141ea0aa406d962908387bf40a2a,NETWORK_REACHABILITY,59.91,,
