id,from_interface_id,to_external_ip,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-ext-19698cdfa3e54901,eni-3581dbbaf3a64800,4.247.213.91,48396,143,17,594,25811,1706215684,1706217527,ACCEPT,OK,egress,eu-north-1,402886184916,0,6
flow-ext-049f938512f74d69,eni-2ab08fad8eaf44df,165.87.118.85,0,0,1,46,59516,1708362198,1708364704,ACCEPT,SKIPDATA,ingress,eu-north-1,964978827951,0,2
flow-ext-17203f888eab4b6f,eni-123c7190cc3b4ba6,31.153.159.205,0,0,1,14,34165,1708981751,1708981842,ACCEPT,OK,ingress,ap-southeast-1,187671926108,0,1
flow-ext-330b34687b3e4f51,eni-28ceb8be96264ad9,75.241.9.20,65378,143,6,988,36434,1705631793,1705633566,ACCEPT,NODATA,ingress,eu-north-1,673335598244,83,1
flow-ext-7f669c82c17d4481,eni-c909347ae6524d93,111.200.219.238,51778,995,6,635,13985,1706499690,1706500674,ACCEPT,NODATA,egress,ap-southeast-1,391085218916,90,5
flow-ext-1aef85bd59be43c4,eni-2f4a99fc5af14a5e,150.130.218.196,49266,995,6,720,3518,1706335684,1706336828,ACCEPT,OK,ingress,us-west-2,414782357985,218,7
flow-ext-657da892871a4835,eni-9fa7c21a74844d18,75.72.45.70,0,0,1,69,27884,1707226306,1707227872,ACCEPT,OK,egress,us-west-2,454330973558,0,1
flow-ext-d6a601698a5548ea,eni-d1b3fe81530e422a,113.141.247.126,53986,5432,17,264,32897,1704284011,1704285778,ACCEPT,SKIPDATA,egress,us-west-2,337694104036,0,7
flow-ext-21bbf81e80144b3c,eni-3d12958626994161,114.168.208.169,0,0,1,47,32243,1708583557,1708583674,ACCEPT,OK,ingress,us-east-1,815615951084,0,4
flow-ext-6921bdc5eb9f4f32,eni-f9e90839bce2447a,176.225.232.100,43045,5432,17,414,32410,1704862325,1704862865,REJECT,OK,egress,ap-southeast-1,534538110094,0,4
flow-ext-f7012395a010406e,eni-0c4a4988696c4c50,157.107.38.26,47267,25,6,203,47897,1706893175,1706894277,ACCEPT,SKIPDATA,ingress,eu-north-1,942436726772,72,6
flow-ext-ec6ca0dcbb1840e7,eni-d6859f7934b54e41,181.209.56.220,44058,22,17,545,57090,1706927764,1706929178,ACCEPT,SKIPDATA,egress,us-west-2,875873660254,0,7
flow-ext-0e282b3622d2482e,eni-05c8ffda27c545c6,124.217.244.253,38177,53,17,436,34325,1706550171,1706552407,ACCEPT,SKIPDATA,ingress,eu-north-1,992529030486,0,8
flow-ext-c314c257d6974f51,eni-0da306c14ce04f88,70.53.34.98,60382,25,6,638,11048,1708966713,1708969370,REJECT,OK,ingress,ap-southeast-1,251653096404,55,4
flow-ext-c0dd32f8f8684e9e,eni-43899354b150494b,114.8.207.104,0,0,1,579,38828,1707906628,1707908252,ACCEPT,SKIPDATA,ingress,us-east-1,178013668211,0,5
flow-ext-7ba503fadd37486f,eni-e5623fe28f91450e,52.18.52.124,64914,995,6,298,170,1706203399,1706203917,ACCEPT,SKIPDATA,ingress,us-east-1,302652214315,88,4
flow-ext-8c2fc418148a410b,eni-ab5db4a134a24db3,144.88.164.175,0,0,1,707,29561,1705727796,1705729056,ACCEPT,SKIPDATA,egress,us-east-1,631371001858,0,1
flow-ext-a8dbfe4b2f5d4682,eni-e8ed8dcdee56471a,110.151.101.61,60030,5432,6,268,65242,1706106627,1706110194,ACCEPT,SKIPDATA,ingress,ap-southeast-1,459467969006,64,3
flow-ext-7a15ab2dc0314d2a,eni-014d8203db68473d,117.228.159.3,38833,23,6,740,54639,1708894588,1708895726,ACCEPT,NODATA,egress,ap-southeast-1,415050432514,51,6
flow-ext-66debb7f2ba54acd,eni-a8ae3c9049d0456a,191.188.152.176,0,0,1,453,19359,1706023484,1706025927,ACCEPT,OK,egress,ap-southeast-1,432244484680,0,8
flow-ext-782df2a1856e42d5,eni-bb5136bdc98745fe,211.119.250.138,59157,443,17,634,28932,1704164666,1704167794,ACCEPT,SKIPDATA,egress,eu-north-1,714212770877,0,1
flow-ext-3862d45d24834f3e,eni-c6f2fad926c04a11,24.169.197.63,46700,23,6,914,12933,1705194950,1705195748,ACCEPT,OK,ingress,eu-north-1,679773171041,181,1
flow-ext-48997f0c48c745b0,eni-5cd526f3fd4a4bb0,112.25.105.173,0,0,1,257,65364,1704267165,1704269765,ACCEPT,OK,egress,ap-southeast-1,491274441519,0,8
flow-ext-a484cfe6550c4aa6,eni-b6efeeaa510646c0,97.228.82.154,55199,3389,17,506,32828,1704460888,1704463374,ACCEPT,OK,ingress,eu-north-1,407053147352,0,6
flow-ext-30e23e5fa3c548f7,eni-f32d4cc4bbd046e4,214.52.209.116,47610,80,6,522,9021,1705740961,1705744206,ACCEPT,NODATA,ingress,eu-north-1,171605986498,252,7
flow-ext-30c4724ea99d45ce,eni-2f4a99fc5af14a5e,219.183.40.99,54421,80,17,178,15812,1704880645,1704881766,ACCEPT,NODATA,ingress,us-west-2,901014266246,0,4
flow-ext-0e43502749ea49e3,eni-6773ae87bb96413c,125.100.180.49,36932,3389,6,610,37598,1706942947,1706944464,ACCEPT,SKIPDATA,ingress,ap-southeast-1,923543621187,126,3
flow-ext-066c448d9f4f4380,eni-34ecebc0166d4dfc,23.91.251.6,64687,443,17,387,55327,1704303545,1704304732,ACCEPT,OK,egress,eu-north-1,299111765923,0,1
flow-ext-b6b746cbf839477b,eni-83dc39629c224d47,118.112.33.71,56737,3306,6,631,28088,1704265922,1704268355,ACCEPT,NODATA,egress,eu-north-1,297018843437,236,8
flow-ext-ea99dd8c107a43f1,eni-8d7d96bd56f84b0e,114.168.208.169,0,0,1,860,32477,1709146505,1709146874,ACCEPT,OK,ingress,ap-southeast-1,132417872541,0,4
flow-ext-7db74f2d9c5a4362,eni-a7d659ae57074f25,215.203.47.134,0,0,1,753,18485,1707563034,1707564349,REJECT,OK,ingress,us-west-2,541764454777,0,6
flow-ext-b46818daa0554355,eni-f52fdc6e336c4c23,208.208.40.116,0,0,1,73,26481,1707117137,1707119521,ACCEPT,NODATA,egress,ap-southeast-1,264103063234,0,2
flow-ext-3561868d7a404c70,eni-ef57bc53e8864f4f,124.6.248.218,0,0,1,168,36804,1706012218,1706013671,ACCEPT,OK,ingress,eu-north-1,138720616583,0,5
flow-ext-fd806b0b1b9d46ff,eni-346e6575f840465f,192.109.206.183,0,0,1,737,42477,1707578952,1707581767,REJECT,SKIPDATA,ingress,ap-southeast-1,193599476113,0,3
flow-ext-9f3ea7db1d2a41b7,eni-699bee4561324646,7.125.255.48,58798,3306,17,394,41864,1709172409,1709175066,ACCEPT,NODATA,egress,ap-southeast-1,648571692820,0,4
flow-ext-8aed14c1d3a143d0,eni-04c38422e0404ad2,27.120.248.63,0,0,1,214,17659,1708148067,1708150276,ACCEPT,SKIPDATA,egress,us-east-1,151970945990,0,3
flow-ext-dfd50b1104fb45c3,eni-aeee99719af941de,168.151.78.10,44098,53,6,510,39738,1708756406,1708757791,ACCEPT,SKIPDATA,egress,us-west-2,483212198419,213,6
flow-ext-a29bb909e5b5481d,eni-7c5ff6ad39c14434,103.250.141.62,34627,3389,6,340,55036,1709133957,1709134851,ACCEPT,SKIPDATA,ingress,eu-north-1,464071798708,77,7
flow-ext-cfcf1faaa6254359,eni-ea9ca6a9db014267,150.130.218.196,50314,3389,6,379,8273,1707448791,1707451232,REJECT,SKIPDATA,ingress,ap-southeast-1,536039834406,78,3
flow-ext-d7fdef0c163f4836,eni-52fcc494caff4ef4,16.226.45.61,62011,53,6,45,34596,1708229491,1708232997,ACCEPT,OK,ingress,eu-north-1,770674238308,1,1
flow-ext-79ff5495e6c44d18,eni-50bacedad9b74680,144.88.164.175,0,0,1,273,15242,1706192478,1706193507,ACCEPT,NODATA,egress,eu-north-1,813567151531,0,5
flow-ext-52944961e9ae4191,eni-7c424b7224034799,32.155.143.86,0,0,1,757,12435,1708269076,1708269340,ACCEPT,OK,ingress,eu-north-1,607453566429,0,7
flow-ext-cb03eaad7b0d4048,eni-e42b8100e7c24e3c,154.60.230.233,0,0,1,951,58407,1707865451,1707866078,ACCEPT,NODATA,ingress,ap-southeast-1,973805585570,0,7
flow-ext-5399aef772464fb4,eni-ca0551046f224774,4.104.191.87,0,0,1,820,22107,1706348608,1706349549,ACCEPT,SKIPDATA,ingress,us-east-1,568124097938,0,2
flow-ext-a5cc9afcdbcd416d,eni-8b5f93b9d3d5412f,215.203.47.134,0,0,1,336,35424,1706814119,1706814558,ACCEPT,SKIPDATA,ingress,us-west-2,733833134510,0,6
flow-ext-f756c8862956483a,eni-b9e5a895312f4117,193.116.37.45,32961,3306,17,407,61822,1707943793,1707945839,ACCEPT,OK,ingress,ap-southeast-1,375759327517,0,2
flow-ext-1efcfcc0351744ae,eni-ecd2d51b29814496,194.25.250.135,0,0,1,81,5549,1707868211,1707869611,ACCEPT,SKIPDATA,ingress,eu-north-1,275836456609,0,1
flow-ext-8d5a31dfc24b4743,eni-f088c148713d4346,16.53.67.232,40432,5432,6,192,12962,1705066577,1705067534,REJECT,NODATA,egress,us-east-1,170588091812,119,5
flow-ext-cb6dadefd8484dab,eni-2b36d2ce39714fe9,146.230.181.204,44074,993,6,326,32119,1705809069,1705810732,ACCEPT,NODATA,ingress,ap-southeast-1,630437527883,10,4
flow-ext-1c44f7b3a12f42f1,eni-d312d1160fd6457f,213.243.190.63,61766,993,6,612,49661,1708719459,1708720259,REJECT,OK,ingress,eu-north-1,888240425921,215,5
flow-ext-fbd60b3858e1487b,eni-eb52157bed4f483d,9.46.169.226,62060,995,6,399,16423,1707024211,1707027408,REJECT,OK,egress,us-east-1,436913083324,49,1
flow-ext-21dd066a1c5146d6,eni-ac7cd566295a4a50,178.226.8.171,55514,5432,6,458,11718,1705064212,1705066683,REJECT,OK,egress,ap-southeast-1,185253049117,85,3
flow-ext-f1a6c226a588457b,eni-4cfeb7288b9b46f5,8.131.83.40,45325,993,6,552,7645,1704246181,1704248235,ACCEPT,NODATA,ingress,eu-north-1,948803685752,85,7
flow-ext-daf3c3112fa947f6,eni-3f859488b0c848ef,140.41.74.215,36856,3389,17,710,30908,1707738683,1707742152,ACCEPT,NODATA,egress,ap-southeast-1,142281305438,0,1
flow-ext-6395225ed8014f34,eni-646de65ac6514337,214.52.209.116,54411,22,17,700,51668,1706276249,1706279387,ACCEPT,NODATA,egress,eu-north-1,713547452032,0,4
flow-ext-5bdafa8bd52a4285,eni-8d1450181f744a2a,70.53.34.98,0,0,1,231,64151,1706357534,1706357908,REJECT,NODATA,egress,us-east-1,626644775707,0,7
flow-ext-7f2b27b3a5fb4c0c,eni-ef6427d72d48467d,159.8.89.234,50068,110,17,349,38418,1704408590,1704410416,ACCEPT,NODATA,ingress,us-east-1,389356637100,0,8
flow-ext-b023cca974254619,eni-09f2f6b1aab14b5d,102.69.172.213,0,0,1,844,50327,1706169362,1706169781,ACCEPT,OK,egress,eu-north-1,923182980870,0,2
flow-ext-b9f59ef5e1d94f25,eni-ce6598b5de4f46ae,1.37.220.225,34539,995,6,9,58606,1707071506,1707071944,REJECT,NODATA,egress,ap-southeast-1,842214933837,115,2
flow-ext-e655077420904556,eni-f088c148713d4346,103.250.141.62,48168,25,17,934,20567,1704638836,1704642172,REJECT,SKIPDATA,egress,ap-southeast-1,933296581377,0,3
flow-ext-30e40b295b97461e,eni-f029fb0e33d84099,211.119.250.138,37044,5432,17,487,31484,1704408050,1704408288,ACCEPT,OK,ingress,us-east-1,247807349321,0,8
flow-ext-7c1b9d90a2d7422a,eni-46d457902b4d454a,122.180.235.200,0,0,1,357,49924,1705207892,1705208532,ACCEPT,NODATA,ingress,ap-southeast-1,275186040498,0,3
flow-ext-4ace20a3811d418b,eni-f92c12ebdbc0471e,165.217.93.17,42672,80,17,10,14410,1708293741,1708295851,REJECT,SKIPDATA,ingress,us-east-1,631576321769,0,7
flow-ext-0cfd486f5b1d4f94,eni-118a9f69e12d4fbd,145.92.80.146,60338,110,17,291,16794,1704149109,1704149777,ACCEPT,SKIPDATA,egress,us-east-1,609173862698,0,8
flow-ext-0658eaa6e4eb40bf,eni-a4aa40fc70a848cf,135.121.89.101,38657,80,17,23,59813,1708087626,1708090657,ACCEPT,OK,ingress,ap-southeast-1,685823722448,0,6
flow-ext-399fa5ffbff94cbf,eni-093a892f352a4b61,166.97.108.231,42690,23,6,18,54357,1707497296,1707500579,ACCEPT,NODATA,ingress,us-west-2,631609440439,239,6
flow-ext-1a40e61a00914f0a,eni-e09a194bc7514008,33.219.81.40,0,0,1,48,7508,1708316050,1708316866,ACCEPT,SKIPDATA,egress,ap-southeast-1,296173734822,0,2
flow-ext-abc9cfd1c9174726,eni-213e427036e04faa,178.137.124.21,64479,993,17,515,24623,1704074402,1704077556,ACCEPT,NODATA,egress,us-west-2,793732862190,0,3
flow-ext-d37be46b068545e8,eni-c27da39a636a45b0,148.146.146.226,56233,993,17,746,64462,1706710851,1706711658,ACCEPT,NODATA,egress,us-west-2,517370853063,0,1
flow-ext-c1a180f13b234db4,eni-d6963e91382e4015,19.222.183.230,62123,22,6,877,50479,1706738471,1706740432,ACCEPT,NODATA,egress,ap-southeast-1,881344126669,160,3
flow-ext-dfc335c69e26408c,eni-ecd2d51b29814496,140.41.74.215,0,0,1,539,42089,1707445062,1707445175,REJECT,NODATA,ingress,us-east-1,482369833181,0,1
flow-ext-180ceeb071bb4c58,eni-07a91957d8cb4ee5,165.87.118.85,40289,995,6,766,3855,1704430586,1704431851,ACCEPT,SKIPDATA,egress,us-west-2,778374047909,105,7
flow-ext-1415ee3101c2412e,eni-8c4ae86e40964dd3,114.8.207.104,54252,22,17,944,8049,1704924820,1704925190,ACCEPT,SKIPDATA,ingress,eu-north-1,701754221018,0,7
flow-ext-32b68ec4cf0847dc,eni-252a23d6273e4f0a,136.7.194.212,32862,993,6,791,2157,1706028540,1706030404,ACCEPT,OK,egress,ap-southeast-1,111938348401,127,2
flow-ext-f15af722f56840d5,eni-de83d28eb2544edb,124.55.14.1,0,0,1,427,8336,1708313732,1708315548,ACCEPT,SKIPDATA,egress,us-west-2,812840068525,0,1
flow-ext-f91ec08b52504217,eni-256e5cee0a2d46aa,16.226.45.61,36105,53,6,895,6548,1708341143,1708343797,ACCEPT,NODATA,ingress,us-west-2,882872065725,88,4
flow-ext-ee10c3f3c5834580,eni-dc9672f99c2e4f95,181.209.56.220,0,0,1,57,15615,1704573316,1704576910,ACCEPT,SKIPDATA,egress,us-west-2,547508680467,0,7
flow-ext-0b8a03e97e4f4f2e,eni-f88b5a862413459e,53.204.240.75,0,0,1,151,65204,1707990423,1707993263,ACCEPT,SKIPDATA,ingress,ap-southeast-1,306348191980,0,4
flow-ext-75fb5f1f6f384ca2,eni-1dcc7746def04bec,113.141.247.126,0,0,1,821,61984,1705785460,1705785711,ACCEPT,OK,ingress,us-west-2,395001970868,0,4
flow-ext-326f799d5963466e,eni-1a6c851b0ccf4e7a,166.97.108.231,0,0,1,724,52921,1709129638,1709130330,REJECT,OK,ingress,us-west-2,871137630353,0,4
flow-ext-c083e27276504d9f,eni-0a5bd063a01a4b0b,52.225.143.150,42669,143,6,350,46665,1708738455,1708738951,ACCEPT,NODATA,ingress,eu-north-1,315528439249,81,4
flow-ext-2ddcea0d65e84500,eni-7722e432ec1d418e,197.236.91.40,58273,995,17,279,11007,1709094016,1709094904,ACCEPT,OK,egress,ap-southeast-1,749462345969,0,3
flow-ext-f2da014a47674ef8,eni-3ba26e1b116b4cba,2.144.39.156,42013,80,17,706,10163,1707623310,1707626235,ACCEPT,SKIPDATA,ingress,us-west-2,538965468855,0,3
flow-ext-1450cc508c734dd3,eni-cd78a4ff99a94bea,33.162.218.156,59346,22,6,741,25237,1704787098,1704789832,ACCEPT,SKIPDATA,ingress,eu-north-1,447398222346,12,2
flow-ext-89a3711458274100,eni-dc57911eaf774ee9,114.44.51.77,47454,5432,6,211,17349,1704834633,1704837012,ACCEPT,NODATA,egress,eu-north-1,791248815269,28,5
flow-ext-0e14b065db354fea,eni-a37e761fde524a7d,16.206.122.194,53888,22,17,11,37702,1708436371,1708437233,REJECT,OK,egress,us-east-1,110178502527,0,8
flow-ext-b031e02b86e44eca,eni-32753a0a662a4cd9,154.189.250.176,62750,143,17,429,61703,1704213448,1704216506,ACCEPT,OK,ingress,eu-north-1,728154925051,0,4
flow-ext-afa13314e4804d72,eni-a944cc1248b8477c,117.228.159.3,48310,23,6,602,22185,1704185215,1704187303,ACCEPT,OK,ingress,ap-southeast-1,249778331263,6,5
flow-ext-d012c1fe201d4149,eni-6e65b9c92eea41cf,147.93.215.205,0,0,1,500,11762,1705191442,1705192193,ACCEPT,NODATA,ingress,us-west-2,131431413464,0,7
flow-ext-09fbfd2409d7440e,eni-faf1d76a4e9f4438,13.202.144.73,64088,143,6,99,28316,1708387289,1708388404,REJECT,NODATA,egress,us-east-1,558438441647,72,6
flow-ext-040d52d7e52448f3,eni-1c66b02ad1ba4645,4.104.191.87,43360,993,6,50,49710,1705710135,1705711975,ACCEPT,OK,egress,us-west-2,790276271808,176,7
flow-ext-1d729ef97e1a400c,eni-b84143a8880d439f,41.129.255.39,32792,22,17,972,16304,1708799472,1708800619,ACCEPT,OK,egress,us-west-2,592234627728,0,7
flow-ext-fd082527619d4ae6,eni-2284a2df72f04ad9,54.170.202.87,49740,22,17,213,61563,1709236780,1709238389,ACCEPT,SKIPDATA,egress,ap-southeast-1,524700272210,0,1
flow-ext-ceb340a9284d4b4e,eni-8a31c11a04664771,135.121.89.101,0,0,1,10,22100,1706414638,1706416986,ACCEPT,SKIPDATA,ingress,us-west-2,333690471425,0,1
flow-ext-dc348146d9d84b03,eni-fadfcada3ae74a4f,198.36.202.228,0,0,1,56,50844,1704780585,1704782280,ACCEPT,NODATA,ingress,us-east-1,398617938750,0,2
flow-ext-2847ababd1434516,eni-fd7284aa561d4b07,80.197.122.141,56428,80,17,674,56034,1705543980,1705545905,ACCEPT,OK,egress,eu-north-1,165975276119,0,6
flow-ext-d18fb19814364abb,eni-d4f24d073ab94536,173.57.131.92,0,0,1,431,53407,1706457538,1706458792,ACCEPT,OK,egress,us-east-1,787978873104,0,6
flow-ext-7e6e606aaf5d4295,eni-3eba754622ba4a23,176.202.164.170,49100,995,6,393,11434,1706402900,1706403575,ACCEPT,NODATA,ingress,eu-north-1,954825096209,242,8
flow-ext-5ef89ac923974887,eni-1dc414340aa94e31,147.93.215.205,43690,23,17,498,62487,1707020525,1707022987,ACCEPT,SKIPDATA,egress,us-east-1,184951893366,0,4
flow-ext-185b1536de694a84,eni-058b3dbdaa52449b,66.85.204.193,57167,443,6,914,51358,1709222836,1709223257,ACCEPT,SKIPDATA,egress,ap-southeast-1,294365014444,97,8
flow-ext-b20be6eee386409a,eni-ab38bdc8ba534d65,148.146.146.226,0,0,1,429,3901,1705550550,1705550907,REJECT,OK,ingress,eu-north-1,871950604050,0,5
flow-ext-12521b0b16cf410e,eni-66248ccac95849c6,169.131.132.129,64004,5432,6,338,21480,1706862463,1706863882,ACCEPT,SKIPDATA,egress,us-east-1,797466075842,143,2
flow-ext-6ca235b5d1444015,eni-286796f56e9b4651,169.198.164.154,40750,110,6,960,54645,1708623003,1708625055,REJECT,OK,ingress,eu-north-1,479016571575,224,5
flow-ext-7ee092fe2d5a48ab,eni-6b9e72021356488d,176.125.251.34,53270,53,6,702,34250,1704091071,1704093743,ACCEPT,OK,egress,eu-north-1,335413305380,114,3
flow-ext-adf48b7c02d54f69,eni-602eb379d0e2423d,113.141.247.126,46249,5432,6,842,50785,1709051333,1709053500,ACCEPT,OK,egress,ap-southeast-1,517131986830,81,3
flow-ext-bbabef391fcd49f9,eni-4cfeb7288b9b46f5,3.143.71.143,0,0,1,61,23130,1704967804,1704969329,ACCEPT,OK,ingress,us-east-1,654149735648,0,2
flow-ext-9619353ef61c4d89,eni-d483b75bedce4323,74.183.154.79,36536,53,17,521,38425,1704111334,1704113492,ACCEPT,NODATA,ingress,us-west-2,369080401109,0,5
flow-ext-de5127f9c23c43ef,eni-5d47c949c2b142cc,147.93.215.205,42478,143,6,679,24081,1708881158,1708881609,ACCEPT,SKIPDATA,ingress,us-east-1,211005501808,211,8
flow-ext-97d92a4f44854248,eni-b8d3b86647274b4e,157.107.38.26,63853,80,6,33,38294,1705389765,1705391529,ACCEPT,SKIPDATA,ingress,eu-north-1,747156459901,81,1
flow-ext-1c69109b38bb49bc,eni-5b4c3e91560e49e2,206.157.131.186,62604,143,6,161,63386,1704566747,1704570301,ACCEPT,SKIPDATA,ingress,us-west-2,560210125536,250,7
flow-ext-f7cecf9444964260,eni-a598cd285a1744db,34.69.199.150,50646,3389,17,528,50322,1704126940,1704127322,ACCEPT,NODATA,egress,ap-southeast-1,906142870370,0,3
flow-ext-6dfdaa9315304e17,eni-d612a4dfeb8c4756,114.121.70.248,0,0,1,424,63915,1708945922,1708949139,ACCEPT,OK,egress,us-east-1,145178218905,0,7
flow-ext-d509fa974efe436d,eni-1fc11f5406134e0c,132.236.150.235,36594,53,17,39,30502,1707067530,1707067826,ACCEPT,SKIPDATA,egress,us-west-2,247276667342,0,6
flow-ext-69f6316615e645b5,eni-e5a77368386042b6,66.85.204.193,0,0,1,128,42899,1704439374,1704439806,REJECT,SKIPDATA,ingress,us-west-2,140637277489,0,2
flow-ext-b2ece427ba444ad2,eni-745ab34b8b154103,176.202.164.170,50639,5432,6,586,24285,1704191059,1704191924,ACCEPT,SKIPDATA,ingress,eu-north-1,243905716784,94,3
flow-ext-096b63c62c0a4628,eni-fb579d547c344e5c,65.117.18.80,0,0,1,455,4741,1704861763,1704863403,ACCEPT,NODATA,egress,eu-north-1,306967895109,0,5
flow-ext-6706abc98b6d45b6,eni-238ec2fc887342dd,2.144.39.156,36641,22,6,217,1587,1706237562,1706241134,REJECT,SKIPDATA,ingress,eu-north-1,704200386074,150,4
flow-ext-17e524ffd2f4489a,eni-a1e2f63eb1a040b0,125.214.36.228,0,0,1,388,61739,1707131626,1707133244,ACCEPT,SKIPDATA,egress,eu-north-1,673319348262,0,3
flow-ext-ea5b8f796ded4dd7,eni-43d943ae24674af7,114.168.208.169,40495,25,17,901,53735,1708669686,1708670250,REJECT,NODATA,egress,ap-southeast-1,956871000583,0,4
flow-ext-f6e8bdd3396a4d65,eni-08fdfec538364150,205.126.154.106,33027,995,17,873,43439,1706338183,1706340905,ACCEPT,NODATA,egress,eu-north-1,479225843421,0,4
flow-ext-60cd84d61f2a43d8,eni-e71b485a1a6d44ac,105.74.48.131,49810,25,6,582,54222,1707210834,1707213926,ACCEPT,OK,egress,us-west-2,525327765635,202,8
flow-ext-3e1efc3cd993498d,eni-6e520da6f9ed47ca,15.41.236.62,58245,5432,6,722,1928,1708411257,1708414217,ACCEPT,NODATA,ingress,us-east-1,655783290315,81,1
flow-ext-514afb0c83df4fa1,eni-f293b47b42d6444d,73.47.134.168,39248,53,17,460,2178,1708009848,1708010960,REJECT,SKIPDATA,egress,us-west-2,698285073622,0,6
flow-ext-be7e894a5a1a42d6,eni-8ad6104a47754a94,154.189.250.176,59149,80,6,744,8706,1707409734,1707412156,ACCEPT,SKIPDATA,ingress,us-east-1,714368202425,135,2
flow-ext-91ed2c5e666647b6,eni-a18138913f2e4052,68.154.115.95,0,0,1,789,53874,1708495371,1708495763,ACCEPT,SKIPDATA,egress,us-west-2,588186680722,0,2
flow-ext-cad76c7c91f349ef,eni-db0b5f46c5654973,32.205.140.33,54217,110,17,10,60500,1708615854,1708616317,ACCEPT,NODATA,ingress,us-east-1,812066451874,0,7
flow-ext-8c8bba278476412a,eni-699bee4561324646,194.25.250.135,0,0,1,596,42180,1707554526,1707555565,ACCEPT,SKIPDATA,egress,us-east-1,247298685180,0,3
flow-ext-a61b0ce728b74733,eni-e87d4a18f2dc419a,27.120.248.63,50844,995,17,297,33773,1708820562,1708821233,ACCEPT,NODATA,egress,us-west-2,900878975153,0,7
flow-ext-1bcc76a6c0434423,eni-b2ec24c858a14505,27.120.248.63,49269,22,17,234,51462,1704720250,1704723187,ACCEPT,OK,egress,us-west-2,902662961383,0,3
flow-ext-4de1c4b7591d434b,eni-2e961fcad8034465,32.155.143.86,63225,5432,17,84,1547,1706598312,1706599961,REJECT,NODATA,egress,us-east-1,355032707431,0,1
flow-ext-abd84bcd7b4541bf,eni-fd22b58622a44354,135.121.89.101,47784,110,6,210,56335,1707668722,1707670032,ACCEPT,OK,egress,us-west-2,837409216394,59,4
flow-ext-04d60a7a17604659,eni-1c3f22aedafb45b5,9.46.169.226,57908,53,17,519,30432,1706874845,1706876792,REJECT,NODATA,ingress,ap-southeast-1,373402119078,0,2
flow-ext-cd0c54267ebc45c7,eni-b4b8339d8861417f,97.228.82.154,51947,993,6,263,25969,1704082809,1704083320,ACCEPT,NODATA,ingress,us-east-1,653102762805,148,5
flow-ext-9e055f008d1346a4,eni-c4d8516f5fac449a,27.120.248.63,34386,3389,6,739,16362,1705334567,1705335406,ACCEPT,SKIPDATA,ingress,us-west-2,133407825787,13,7
flow-ext-038a66983d724ebb,eni-a7d1b0a5e18146f3,213.243.190.63,0,0,1,564,41325,1707784851,1707787497,ACCEPT,SKIPDATA,ingress,us-west-2,182700948454,0,8
flow-ext-6aa3af49649d459a,eni-7a73fba5028d4974,145.92.80.146,38081,3306,6,77,14759,1707553541,1707554884,REJECT,NODATA,egress,ap-southeast-1,977316761758,123,2
flow-ext-f67d057d88c747d4,eni-6ac4f35990a4433f,216.89.251.233,0,0,1,445,37997,1706375107,1706376843,ACCEPT,SKIPDATA,egress,eu-north-1,887737131972,0,5
flow-ext-b48853dd16da4324,eni-3f7389822a2f42aa,34.195.110.190,50072,3306,6,381,61477,1705642754,1705643015,ACCEPT,NODATA,egress,eu-north-1,588581937387,152,4
flow-ext-f948ba6729fc4afb,eni-8c4ae86e40964dd3,168.151.78.10,43911,25,6,371,3321,1706680597,1706680997,ACCEPT,OK,ingress,us-west-2,291698183698,86,7
flow-ext-a74ce1f8f08842ed,eni-794db018957c4e85,140.7.153.248,65422,110,17,464,22425,1707464976,1707466314,ACCEPT,OK,ingress,ap-southeast-1,327351613321,0,7
flow-ext-554ec1b4eadd4915,eni-9cf82b4e17cf45a3,114.8.207.104,56796,443,17,344,42268,1705550647,1705553810,REJECT,OK,ingress,eu-north-1,999015316860,0,7
flow-ext-cfd0b302bba341d8,eni-41ff25075b794770,115.57.251.158,0,0,1,287,51521,1708584279,1708586336,ACCEPT,SKIPDATA,egress,ap-southeast-1,612521271410,0,5
flow-ext-a1a17fce44b0496e,eni-9c589fde78e943bd,165.217.93.17,34309,53,6,366,10406,1707393063,1707393630,ACCEPT,SKIPDATA,egress,ap-southeast-1,526430265912,253,5
