id,from_interface_id,to_interface_id,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-int-bad85dbdf7c24a26,eni-d74d4b08b50a4234,eni-766aeeb0ea804fe2,44253,3306,17,402,2615,1704545363,1704548333,ACCEPT,SKIPDATA,egress,ap-southeast-1,254970559249,0,5
flow-int-f4741c1511f84f12,eni-3886df294c9644e5,eni-1d77b2c20055464f,42532,53,17,65,9679,1706710544,1706710850,ACCEPT,NODATA,egress,us-east-1,991669135579,0,5
flow-int-85bc3ec20d8449ec,eni-164c068d99ca40b8,eni-af233e2b7a59471a,57592,993,17,309,12632,1706749057,1706750379,ACCEPT,SKIPDATA,egress,ap-southeast-1,893609883911,0,4
flow-int-94d922f7bc1d4fdf,eni-db7038056cef495d,eni-7d27780e2f954e35,0,0,1,345,8116,1705957109,1705959987,ACCEPT,NODATA,ingress,eu-north-1,754365808712,0,8
flow-int-80c59a63901e47d4,eni-24ff9e483b0b4f68,eni-d929c983710f45e0,47105,443,6,34,30733,1708462257,1708464437,ACCEPT,NODATA,egress,ap-southeast-1,126732728036,98,5
flow-int-448627805fdd472e,eni-c50096a69c60424e,eni-d272e195009d4c4c,53036,443,6,12,5471,1706400152,1706402093,ACCEPT,OK,ingress,us-east-1,994002449700,176,7
flow-int-2fa5769df7f6430e,eni-1893692a072c43d4,eni-fac0cff72431418f,40746,22,6,211,7598,1704299245,1704300446,ACCEPT,NODATA,ingress,ap-southeast-1,763664415372,237,8
flow-int-3d401ad0ae794c97,eni-c4938583bf5947f0,eni-55b844ac334e4d19,55372,143,17,215,19624,1708301133,1708301815,ACCEPT,SKIPDATA,egress,us-east-1,926239151878,0,6
flow-int-8d9ab003693543fc,eni-bd8cc0287e0e4369,eni-ffc401ef26fe4c0b,42825,5432,17,432,27229,1707909624,1707911932,ACCEPT,SKIPDATA,ingress,eu-north-1,152733282324,0,6
flow-int-d119add3b5ac4efa,eni-c1e6da409bce4662,eni-a4e36064469a46a4,53049,443,17,56,3190,1707718001,1707719224,ACCEPT,SKIPDATA,egress,eu-north-1,716256813428,0,4
flow-int-86491b3480b7419d,eni-3d8408126f954a58,eni-1f1d308128ae44e2,48447,53,17,172,18833,1708882825,1708883460,ACCEPT,NODATA,ingress,us-east-1,475455250153,0,3
flow-int-47fdb76de0674f59,eni-0c43c296168b4f96,eni-0236ceca74e8471a,49630,80,6,154,18255,1704929493,1704932828,ACCEPT,SKIPDATA,ingress,ap-southeast-1,724797221521,249,7
flow-int-658559dc9e8e4d31,eni-bb6b52314cb54f81,eni-c7b4218c28984d4d,61789,110,17,295,9244,1704911741,1704914999,ACCEPT,SKIPDATA,ingress,us-west-2,451281561013,0,2
flow-int-c8d050951f4e4109,eni-5562a793663d4560,eni-67d84cf373cf414c,33856,23,6,309,21684,1705731275,1705734840,ACCEPT,NODATA,egress,eu-north-1,538314161485,50,8
flow-int-bab9ebbb33724e26,eni-c19cacb8194246af,eni-33e51be6ce07447c,57271,22,17,365,26085,1705480677,1705480818,ACCEPT,SKIPDATA,egress,us-west-2,246552820958,0,4
flow-int-a71bb44d9b7d4fd9,eni-42cf4dc142594b4c,eni-1a2efe83ad0f4a94,0,0,1,26,30187,1706339529,1706343089,ACCEPT,NODATA,egress,us-west-2,519179955428,0,7
flow-int-99b22874eba04466,eni-ac59e55b1d404ea2,eni-6c0d2cf13c5f4f6c,35275,993,17,143,28655,1704097276,1704098239,REJECT,SKIPDATA,egress,us-east-1,813562926585,0,7
flow-int-c840bfe8b7aa4a00,eni-3d5fe196b3574af7,eni-213e427036e04faa,39623,23,6,11,9290,1707971177,1707973661,REJECT,NODATA,egress,ap-southeast-1,758209343778,183,8
flow-int-b75e84af3ab54376,eni-60dd69cfbc2b4133,eni-43d943ae24674af7,34643,3389,6,339,4522,1706319543,1706323141,ACCEPT,OK,egress,us-east-1,554608306541,102,6
flow-int-15211718d617408d,eni-56d47133c8e54215,eni-740884833d2a42f5,51763,995,17,416,29030,1705050217,1705051253,REJECT,NODATA,egress,eu-north-1,268870639248,0,6
flow-int-a4fc89aec5964da5,eni-799a4051b50d40b4,eni-1a5abf3ed8c644dd,0,0,1,8,17801,1706264082,1706265603,ACCEPT,OK,egress,ap-southeast-1,888692682851,0,8
flow-int-e5aa271a9a994c9f,eni-8ba0ba67c0d74e28,eni-de1581481f34442b,41030,110,17,171,1552,1705769987,1705770881,ACCEPT,SKIPDATA,ingress,us-east-1,183765769317,0,5
flow-int-253461c92d1c4eb4,eni-c998adf227a74525,eni-6b439bf3c7c44c14,0,0,1,375,15932,1705394467,1705397884,ACCEPT,OK,egress,ap-southeast-1,112899965789,0,4
flow-int-ab57a11f47a2420c,eni-4615733e98c84038,eni-bf18d67f4d74467c,52967,3389,6,97,3634,1707079992,1707080157,ACCEPT,OK,ingress,ap-southeast-1,262106331672,10,5
flow-int-87edc8eb3c8e47c0,eni-1b16389864034967,eni-22b74f999d654879,40675,143,17,308,17064,1705998530,1706001670,ACCEPT,NODATA,egress,us-west-2,689008342137,0,1
flow-int-f80759d72b484f44,eni-709892c311b84b5c,eni-d8380451f04648f5,0,0,1,265,9121,1705936204,1705937013,ACCEPT,NODATA,ingress,us-west-2,851819709256,0,7
flow-int-aea49bb014e34dc5,eni-32ff1291d67440cb,eni-4660457e39924d93,33249,3306,17,258,3784,1704605483,1704609005,ACCEPT,SKIPDATA,ingress,eu-north-1,471629953347,0,8
flow-int-d9b19574388e4d5e,eni-fdd880cb7a6b45a0,eni-d0fe03c331de4e2a,59447,995,6,240,26345,1705809942,1705811135,ACCEPT,SKIPDATA,ingress,us-east-1,173589765513,44,1
flow-int-cbe05eaf219e42eb,eni-0446ca33d9e74560,eni-975eedbdde734415,0,0,1,217,15115,1705809542,1705811680,ACCEPT,SKIPDATA,egress,eu-north-1,437152436561,0,2
flow-int-627fd42fbffb4d9c,eni-635f7d7d3ad24830,eni-cab0ac117d5a44c4,0,0,1,482,27961,1704138114,1704139559,ACCEPT,SKIPDATA,ingress,ap-southeast-1,864158094443,0,3
flow-int-47552c9c24474cee,eni-469fe2e9a75f4808,eni-f51b0b5ccf01412e,54066,3389,17,10,16759,1705256597,1705256817,ACCEPT,NODATA,ingress,us-west-2,920028956382,0,8
flow-int-8ce765ee74f34bd5,eni-8b8676a576fe4a5f,eni-984e18772a2a4acc,0,0,1,154,4195,1708769352,1708771265,ACCEPT,SKIPDATA,egress,ap-southeast-1,460262505027,0,8
flow-int-a62bd5af07b24490,eni-9edf26e3ae6243cf,eni-852d9668960c4c22,61164,80,6,203,5065,1704238734,1704240982,REJECT,SKIPDATA,ingress,ap-southeast-1,858501361259,179,2
flow-int-d6109bfb24eb4fc1,eni-9da9a701fce446d0,eni-6f1442b06ccd4f6c,0,0,1,372,31500,1707784981,1707785486,ACCEPT,NODATA,egress,us-west-2,229996362140,0,1
flow-int-4532a04b73694f8d,eni-dea076be3ed84b41,eni-82599762f5c0428f,42797,25,6,367,13567,1705533682,1705536933,ACCEPT,OK,egress,us-east-1,938301085689,84,4
flow-int-eca7b8eb9f754bb4,eni-d8fe017492ee4007,eni-1cd42359a99c4227,0,0,1,277,12742,1705101796,1705103692,ACCEPT,NODATA,egress,us-east-1,264695314289,0,2
flow-int-da6e7a76d88345d1,eni-6b9e72021356488d,eni-12f6e25fc7784c32,61054,3306,6,40,23929,1706191991,1706193488,ACCEPT,OK,egress,us-west-2,792552758717,190,7
flow-int-38d1302dc8344892,eni-8da8a423c2e24e23,eni-b7e5755ff53b4059,48896,3389,6,400,22193,1708799870,1708801723,ACCEPT,NODATA,egress,us-east-1,418921417641,201,1
flow-int-bbf7a3526f274338,eni-3c740ffcb2b941c7,eni-eb52157bed4f483d,0,0,1,490,11481,1705834544,1705836796,REJECT,NODATA,ingress,us-east-1,747410490394,0,8
flow-int-1452b1f9257a4445,eni-00b9f7022c5f4cad,eni-0a385e90708a4ffc,38051,995,17,181,29828,1708368147,1708368417,ACCEPT,SKIPDATA,egress,eu-north-1,308933301897,0,4
flow-int-b769348c4e214319,eni-e21cba82c1c9402e,eni-469987b9c52f4183,0,0,1,96,13657,1706878911,1706880688,ACCEPT,NODATA,egress,us-east-1,146278684416,0,7
flow-int-b8238caceadd4af5,eni-c1c82d82c3c64dcc,eni-4325d51b91bb401f,38589,3306,6,17,9838,1704334071,1704336657,ACCEPT,SKIPDATA,ingress,ap-southeast-1,429022801399,70,7
flow-int-b7735dfd2e944d9c,eni-0e371aa5fbfe4263,eni-e86f0bae19ec490b,0,0,1,428,3891,1707653233,1707655663,ACCEPT,NODATA,ingress,us-west-2,907389225588,0,6
flow-int-37b814e968bb4bb6,eni-1594f8e62eba49b8,eni-e2dd2da632f54396,59701,993,17,220,1778,1704802551,1704805860,ACCEPT,SKIPDATA,ingress,ap-southeast-1,848526432898,0,3
flow-int-eba886fbf7fd4507,eni-2d4ea9fdcaf1495c,eni-6ac6fa1b9c5142e8,0,0,1,236,12593,1706216097,1706216612,ACCEPT,NODATA,ingress,us-west-2,922894553638,0,4
flow-int-a49c80998b494851,eni-8c5a9cc001b245a2,eni-ff3760409ea24d5f,0,0,1,391,28328,1708743832,1708747189,ACCEPT,OK,ingress,eu-north-1,745059206618,0,4
flow-int-9cad1abcc8104b38,eni-a3f08afa290446b5,eni-f4995cb21d4a404f,65253,22,17,477,18532,1707179561,1707181798,ACCEPT,SKIPDATA,ingress,us-east-1,457546350168,0,1
flow-int-a3f3c240bfc04f75,eni-2fc6ac7e690d4e53,eni-711ee26e40ba47e3,63583,25,17,326,32477,1706000763,1706003601,ACCEPT,OK,ingress,us-east-1,442697810727,0,8
flow-int-a8a83faf8eb041a4,eni-f2c66e40990d4564,eni-cb2df4c264e44e46,0,0,1,314,15039,1705131586,1705132877,ACCEPT,SKIPDATA,egress,ap-southeast-1,566442413425,0,5
flow-int-dcc205291d7f4a62,eni-6afe1e066ccf42f0,eni-9b4a9a869fe2439a,41695,3306,17,484,12442,1707945919,1707946210,ACCEPT,NODATA,egress,us-east-1,129736877892,0,4
flow-int-297c9c83bbd24c83,eni-4053cefcd7e546c9,eni-f9e90839bce2447a,37469,80,17,205,9766,1707155290,1707158148,ACCEPT,NODATA,egress,ap-southeast-1,394157385714,0,2
flow-int-992866b85a4143e7,eni-7e2553ce86a849cf,eni-eccaef30a6564912,35061,3389,6,108,25725,1705109617,1705113146,ACCEPT,NODATA,ingress,us-west-2,354764415403,131,4
flow-int-24c39fd2e0554053,eni-f49546a3a6aa45df,eni-3192d537e94b4330,41929,25,17,351,24435,1708955941,1708957248,ACCEPT,SKIPDATA,egress,eu-north-1,955718826189,0,4
flow-int-7104c1f96e4d4081,eni-bddcdcf516414721,eni-e3a1353581a346e6,0,0,1,45,2426,1706925179,1706926176,ACCEPT,OK,ingress,eu-north-1,938271258620,0,3
flow-int-9fe97bc468d74803,eni-854178efba6946c6,eni-1708f6eba47b499f,58107,53,17,303,20418,1704697133,1704699368,ACCEPT,SKIPDATA,ingress,us-west-2,396039735096,0,5
flow-int-df20b2c214354e37,eni-e445fc16c74f4399,eni-31c6a3800a31443c,36320,143,17,243,31801,1707244582,1707247956,ACCEPT,SKIPDATA,ingress,ap-southeast-1,204311259809,0,5
flow-int-f36d9c83f3694ec9,eni-7e0d939a3e5c424f,eni-fba38390aa5641b5,45749,3306,17,360,23161,1709191178,1709194001,ACCEPT,SKIPDATA,ingress,us-east-1,404074656070,0,8
flow-int-25fd3548026544fb,eni-e38d682e95b04aba,eni-901e779f4a6d46ac,43996,5432,17,9,31331,1709135823,1709138642,ACCEPT,OK,ingress,us-east-1,208075638923,0,8
flow-int-3f931e3831a34d06,eni-35751b7f0fb84b46,eni-85e1887faa674b8f,47397,3306,6,436,26151,1704468865,1704470891,ACCEPT,OK,ingress,us-west-2,371848644770,95,4
flow-int-78bb3f6fc4fa4ebe,eni-da9b8c3e5ef54f7e,eni-ff451fab6e7b4478,57039,3389,6,354,9510,1705724264,1705727327,ACCEPT,NODATA,egress,us-west-2,926019069583,126,2
flow-int-e9cdf39e26624a08,eni-e2fda89cbf724ba3,eni-14149873b98141f0,0,0,1,144,15300,1709079434,1709082964,ACCEPT,OK,ingress,us-east-1,986409896843,0,1
flow-int-293cfef0e514477e,eni-6398d9d5d09c43f9,eni-93b3ddd452a640dd,0,0,1,373,7652,1705661006,1705661283,ACCEPT,OK,ingress,us-east-1,723901866584,0,1
flow-int-c016c0c879504d28,eni-ba3808944b604978,eni-072b75c75f0d4cbb,0,0,1,194,21990,1704301988,1704303323,ACCEPT,SKIPDATA,egress,eu-north-1,911842206758,0,7
flow-int-34a04d0e190c4720,eni-dc6f7e9aa653448b,eni-bf129d47f37c41c0,40942,3306,17,178,6082,1704301871,1704302999,ACCEPT,NODATA,egress,ap-southeast-1,120076109704,0,4
flow-int-8dcc8993d78f4ce7,eni-52216b4caf084374,eni-172c8378a65d41cb,0,0,1,380,6363,1704105249,1704105400,ACCEPT,NODATA,ingress,us-west-2,250222431668,0,2
flow-int-fa99854f9eb842d2,eni-52524f15e08e4a41,eni-5047733cc2fb43ee,44228,23,6,427,25748,1706175806,1706177337,ACCEPT,NODATA,ingress,ap-southeast-1,905864838934,226,8
flow-int-7882a951d9014d8b,eni-725c6f81294141b2,eni-1bdbffdf77434384,53316,3389,6,7,27201,1704731966,1704733167,ACCEPT,SKIPDATA,ingress,us-west-2,367276709326,119,8
flow-int-5dd79a83b5594ff8,eni-bf8bd915308b4935,eni-0d53d2c4ba5d430b,46781,110,17,318,6461,1704664642,1704666434,ACCEPT,SKIPDATA,ingress,us-west-2,993421160014,0,6
flow-int-b2dc623eef4a4eb9,eni-b88fba66e1cb4855,eni-4fe700ccda504159,0,0,1,303,19282,1705038902,1705039866,ACCEPT,NODATA,ingress,us-west-2,945391667774,0,2
flow-int-ae1f7e8b3a2744a6,eni-a9ce780be85b4176,eni-4d193f5b3dd44b2a,0,0,1,44,6679,1707536849,1707539717,ACCEPT,SKIPDATA,egress,ap-southeast-1,509125789144,0,8
flow-int-4539db42dccb46b9,eni-04fa649518444838,eni-08a5ec49ca024598,51153,443,17,193,27617,1704270866,1704272104,ACCEPT,NODATA,egress,ap-southeast-1,975808823597,0,7
flow-int-cf897be17d994260,eni-9004e99b9fcc4a6e,eni-8b81d27d58ce46db,55542,110,6,407,4065,1707380714,1707381059,ACCEPT,OK,ingress,eu-north-1,503670279182,123,6
flow-int-26218b0a2fe34745,eni-9d3a0a58f3e148dd,eni-5da1c7963db54c03,40763,143,17,325,25710,1705328168,1705328417,ACCEPT,OK,ingress,us-west-2,189672625661,0,3
flow-int-bca98b96989c43e1,eni-150fe423e9124ceb,eni-44c9263a5af345ca,34085,110,17,455,2840,1705778015,1705781544,ACCEPT,OK,ingress,us-east-1,606899074683,0,3
flow-int-88066ca495fa4f64,eni-221893cd78e24267,eni-2908a0b952f345fa,37615,443,17,152,11282,1708837427,1708839787,ACCEPT,OK,egress,eu-north-1,930768635297,0,4
flow-int-dd4feaf7223a4d96,eni-d94b06b8cef74f2e,eni-8476d9332d334c5d,50560,443,6,317,27513,1705031825,1705032786,REJECT,SKIPDATA,ingress,ap-southeast-1,935968363018,175,1
flow-int-d13a4fa4125d42aa,eni-2a602bd64e64450a,eni-a659fdb86f7d4f4c,50753,53,6,216,11869,1705552030,1705555330,REJECT,SKIPDATA,egress,ap-southeast-1,373936059539,205,7
flow-int-678859e40cee4951,eni-d84019d891254d33,eni-82673b4d52994763,39545,995,6,56,13090,1709211221,1709211420,REJECT,NODATA,ingress,us-east-1,178286928513,70,5
flow-int-4a62c08d1f914575,eni-a5c156563ea24fad,eni-4e9ca76515d442b3,54203,22,17,101,24488,1708413910,1708416020,ACCEPT,OK,ingress,us-west-2,350784079806,0,4
flow-int-650e3d8813744384,eni-351abe114daa4d40,eni-0a38fa687b714844,49291,80,17,50,7825,1704088366,1704090008,ACCEPT,NODATA,egress,ap-southeast-1,312560618990,0,3
flow-int-e2f9faaa422246e3,eni-c29c7c5de9344e1b,eni-6ac4f35990a4433f,51815,23,6,172,11863,1705185477,1705187901,ACCEPT,OK,ingress,us-east-1,835020333153,230,1
flow-int-a819b9ab38414407,eni-dabbc91b520a4dfc,eni-01fc3d6fc94542cc,0,0,1,391,4428,1704586319,1704588215,ACCEPT,NODATA,ingress,ap-southeast-1,469057068273,0,3
flow-int-4dd339f36c494645,eni-000f103dcfd84ea1,eni-d38b14aa28d2460c,40493,25,6,423,25551,1709102593,1709104366,ACCEPT,SKIPDATA,ingress,eu-north-1,459805154939,158,6
flow-int-da788702fc23498d,eni-5b1db0df076b4a29,eni-171ca13ad8714ad9,0,0,1,261,6243,1704211491,1704214606,ACCEPT,OK,egress,ap-southeast-1,663743453522,0,6
flow-int-dfc5cea3105a42ac,eni-1d768a12bfa14ac7,eni-b5c882e3d227438e,0,0,1,59,14230,1704329776,1704332242,ACCEPT,SKIPDATA,ingress,ap-southeast-1,688694721474,0,6
flow-int-44223abfd2024311,eni-72444d4cc5cf46ef,eni-374d91b952ae40b4,55919,995,6,461,28069,1705553007,1705554879,ACCEPT,OK,egress,us-west-2,215006069518,77,4
flow-int-5f0c6d2aac3c4c08,eni-d777e9cc3e414129,eni-c064ce5dd34449cc,32949,22,17,40,6949,1708435858,1708437567,ACCEPT,OK,egress,eu-north-1,622004984540,0,6
flow-int-59701facc0bd4647,eni-ac7c60900c5a44c1,eni-35f365d288144de3,43469,22,6,296,27726,1706475119,1706475814,ACCEPT,NODATA,ingress,us-east-1,713658450682,124,2
flow-int-ad600aa0084c433c,eni-6fead9baf66f4632,eni-223a5135b78b4bd5,33412,993,17,330,25697,1706752167,1706753556,ACCEPT,SKIPDATA,ingress,us-west-2,641046407075,0,3
flow-int-ced783dadc004659,eni-73942163ff8e416b,eni-44f7ee4f1c24485f,39238,5432,17,309,19417,1708048215,1708049783,ACCEPT,SKIPDATA,ingress,eu-north-1,548826908737,0,3
flow-int-e4b008131e004ff6,eni-72b681aa023f4780,eni-f96b67335a00420a,0,0,1,445,19634,1705977799,1705978627,ACCEPT,SKIPDATA,egress,us-west-2,433074399207,0,1
flow-int-62c39f1ae15d44e7,eni-a8eb0398421d41ba,eni-69bf873f7a1a4de7,60812,22,17,358,17437,1708291924,1708292822,ACCEPT,NODATA,ingress,ap-southeast-1,257800134028,0,6
flow-int-a3fa78cbae384bff,eni-21f98953c61e467c,eni-32ff1291d67440cb,62512,3306,17,149,9033,1708702150,1708702227,ACCEPT,SKIPDATA,ingress,us-east-1,345587291294,0,6
flow-int-219e717b2da34b80,eni-192ef70c4e084b01,eni-b3bc90dd4d734a5b,0,0,1,55,13884,1706142037,1706142122,REJECT,NODATA,egress,ap-southeast-1,822554715472,0,4
flow-int-8823a8b964424af4,eni-17313f26f2cc4102,eni-7684acce24104189,59087,3306,17,148,10794,1704174286,1704174371,ACCEPT,OK,ingress,eu-north-1,837117907475,0,6
flow-int-853b5ef34b25410b,eni-93c5686833c84b8a,eni-65ce8ee239584313,0,0,1,270,10624,1707296395,1707298361,REJECT,OK,ingress,ap-southeast-1,797092844006,0,1
flow-int-7b62bd9ca3d44550,eni-2457c872aa224174,eni-ce5c56d99c5f40d9,45047,25,17,279,15111,1706499781,1706501405,ACCEPT,OK,ingress,us-east-1,555947333351,0,1
flow-int-1c1d98d807e44948,eni-b2f19fd6477d426b,eni-e21cba82c1c9402e,0,0,1,492,1867,1708007647,1708008824,ACCEPT,SKIPDATA,egress,eu-north-1,951428592863,0,7
flow-int-f9f0a7e92b454600,eni-4e49a1283cb54dc8,eni-c93a478ff21b499b,39665,3389,6,50,6198,1704104099,1704105211,ACCEPT,SKIPDATA,egress,ap-southeast-1,630854834385,92,6
flow-int-11d0b07c7d3d461b,eni-f102ffc2ccb7448f,eni-dbac400ed1e94792,43226,53,17,193,15533,1707904777,1707906230,ACCEPT,NODATA,ingress,us-west-2,918735391778,0,5
flow-int-722362a34aee4796,eni-2b7c30ec3b774998,eni-5f394965c826409d,0,0,1,33,7408,1707180391,1707183678,REJECT,NODATA,egress,ap-southeast-1,361970602343,0,2
flow-int-e7c11501308b4aa8,eni-6a1a806acadf4f5d,eni-e8130704668d4029,51431,53,6,112,32399,1707498393,1707500037,ACCEPT,OK,egress,us-east-1,862068430635,132,5
flow-int-cbfdd8ac6f56469c,eni-d46942a084384b3e,eni-7f319d22e46a47fa,46173,53,6,247,30332,1704250832,1704253264,ACCEPT,SKIPDATA,egress,eu-north-1,221940475518,106,2
flow-int-e304fa377b524413,eni-a334544e30504679,eni-6dc319e3772e47f7,0,0,1,401,31531,1706179031,1706180476,ACCEPT,NODATA,ingress,us-east-1,981059066046,0,8
flow-int-28109bd58bb8484e,eni-fd7b486046354f36,eni-6c1143f5b0304c25,40401,3389,6,132,28498,1708343722,1708346921,ACCEPT,NODATA,egress,eu-north-1,959651934628,43,7
flow-int-c16a07f5a18041aa,eni-c0b39e7a8524423b,eni-59c7d062ebb04392,0,0,1,440,3863,1708441538,1708443480,ACCEPT,SKIPDATA,ingress,ap-southeast-1,112054230544,0,6
flow-int-fd3e34a5d9cd4f45,eni-1da3ed94c1154355,eni-56ac19406fa645b3,0,0,1,144,16767,1705801818,1705805249,ACCEPT,SKIPDATA,egress,eu-north-1,812194557605,0,7
flow-int-da118ac6bb7e48b3,eni-0dedd44397ba4d96,eni-707a1ab15d4c4049,63109,80,17,239,24484,1708508988,1708512171,ACCEPT,OK,egress,us-west-2,195594201628,0,1
flow-int-d0da977b50564a63,eni-4c4d2ad796c64cfb,eni-4fce2893f38845a2,0,0,1,451,25394,1705710279,1705711518,ACCEPT,NODATA,egress,us-west-2,477429375659,0,7
flow-int-9360f30054eb4409,eni-1aec337c6c704300,eni-4d9074157b9741e6,36171,993,17,207,10352,1705693156,1705696082,ACCEPT,NODATA,egress,us-east-1,982304377874,0,3
flow-int-477eec03cfc74598,eni-cd5b211569304fd0,eni-3d439f21bfd24fd2,47068,25,17,454,24663,1706330143,1706332537,REJECT,SKIPDATA,egress,eu-north-1,634515525512,0,5
flow-int-0e9f721f48824164,eni-0feaebc8f2924835,eni-566201f2a07f49b2,0,0,1,347,4824,1705644218,1705646812,ACCEPT,OK,ingress,us-west-2,684475137240,0,3
flow-int-09ba9c4b0c894613,eni-00a46fceae284e3b,eni-6b8447add01241cb,65474,443,17,149,27270,1708543075,1708545032,REJECT,NODATA,ingress,us-east-1,217340396201,0,3
flow-int-fe2b1bffa1834474,eni-ff3d3cfc8a1c48db,eni-90c791bf0a604df7,0,0,1,468,1806,1707052474,1707055459,ACCEPT,SKIPDATA,egress,us-east-1,977457737951,0,1
flow-int-0c415edf103c4dae,eni-ede0f89c760443cf,eni-fab4e68908634675,33545,22,6,109,18321,1708369067,1708369325,REJECT,SKIPDATA,egress,us-east-1,581804866028,10,1
flow-int-a3b2147e5e334066,eni-c909347ae6524d93,eni-c0382ae71ee04803,34350,23,6,9,18800,1708307424,1708310204,REJECT,SKIPDATA,ingress,us-west-2,713850287425,228,1
flow-int-d2af3b397dac4b90,eni-505246009a5b4cbc,eni-646a4eb0f7964d4d,52658,443,6,303,28261,1705470982,1705472748,ACCEPT,OK,ingress,us-east-1,891205150558,34,3
flow-int-fff4217e4f85410b,eni-c1186c09a7b6496a,eni-ccd861ed40144088,47471,80,17,314,16314,1708701394,1708704858,REJECT,OK,egress,eu-north-1,851320590761,0,5
flow-int-6b3b472fda3b478a,eni-19fc0be3435d4807,eni-4360f4a9eebb4d1d,0,0,1,106,5191,1705076707,1705078388,REJECT,SKIPDATA,ingress,ap-southeast-1,138960338942,0,8
flow-int-d9dc220fbe3a4dc1,eni-df901107a0354393,eni-ce73afa56ec04bda,0,0,1,114,30892,1704272446,1704274106,ACCEPT,NODATA,ingress,us-east-1,385599780942,0,4
flow-int-911ba9f622d64e87,eni-0d086f2d9a1f4062,eni-d4c1a521df1b4781,38834,53,17,235,18312,1707028358,1707029912,ACCEPT,OK,ingress,eu-north-1,162744665505,0,4
flow-int-a288ec10394f4966,eni-74dfd1fbb572475e,eni-3b80e306f1a54766,51322,995,17,198,18089,1708454952,1708456146,ACCEPT,SKIPDATA,egress,ap-southeast-1,273092164193,0,5
flow-int-e38136fe7ea24720,eni-133cf85d620f4766,eni-1d14fca780884db3,0,0,1,238,14095,1709173470,1709176783,ACCEPT,NODATA,egress,eu-north-1,246465618811,0,1
flow-int-d6e5679d721549dd,eni-9c1f41685e354843,eni-fa3c845476504290,36092,993,6,190,21077,1707014483,1707017045,ACCEPT,NODATA,egress,us-east-1,885848124892,165,5
flow-int-d8a6adc62e7e423e,eni-0e9a4f25f1174360,eni-78e3520c325a4644,0,0,1,300,19959,1704749587,1704750762,REJECT,OK,ingress,us-east-1,441953493822,0,8
flow-int-c830c13f8387483c,eni-291cb77626a74fa1,eni-79a9b15e0b96415f,42864,993,17,109,17707,1708504843,1708505283,ACCEPT,NODATA,ingress,us-east-1,868875694855,0,1
flow-int-02219b32afc24025,eni-47806484cc644973,eni-7ca6a11eebb64b13,41220,5432,6,479,17763,1708365203,1708365751,ACCEPT,SKIPDATA,ingress,us-east-1,184227106868,53,8
flow-int-28dba29dceb6494f,eni-629dab8e3b7c493b,eni-7d3eaa96e6944993,0,0,1,123,228,1708048355,1708051817,ACCEPT,OK,ingress,us-east-1,646691660087,0,5
flow-int-d0203ea21fbb405e,eni-8b81d27d58ce46db,eni-f6d5705113c743a8,60333,143,6,169,12743,1707737388,1707737558,ACCEPT,NODATA,egress,us-west-2,701429565805,49,2
flow-int-c281638e5b7e4d15,eni-25b9b4f31de74d83,eni-ae3aa114c7bc45e2,0,0,1,408,15765,1704183738,1704185044,ACCEPT,SKIPDATA,egress,ap-southeast-1,425619079999,0,7
flow-int-51bc61cc45d54895,eni-e239e9ff95de470e,eni-a87a898e9e624cb9,47791,3389,17,449,19202,1704290539,1704293250,ACCEPT,SKIPDATA,egress,us-west-2,839029759746,0,3
flow-int-a0c148f41f4b42e0,eni-cc758a5e0d1c4b76,eni-4ced279db3c446b6,61191,143,17,69,12373,1707290245,1707291215,ACCEPT,OK,ingress,us-east-1,599587542458,0,2
flow-int-1d5c2145b6444eac,eni-571230ba6f594bd3,eni-048c2d7c6d4a469c,39779,80,17,4,11271,1707033568,1707035094,ACCEPT,OK,egress,eu-north-1,122465254260,0,3
flow-int-3b692ee612574150,eni-29d18509354142a4,eni-f0348a2d94774322,0,0,1,341,8911,1708905473,1708908829,ACCEPT,OK,ingress,us-east-1,745237799686,0,1
flow-int-f1130118bbf0413c,eni-52968086a75b4d87,eni-36f6950d91d14047,57648,443,6,95,18513,1708769214,1708772150,ACCEPT,OK,ingress,us-west-2,380332192794,78,4
flow-int-c27502652f5d43e7,eni-abb76a99aa474d60,eni-e2dd2da632f54396,0,0,1,459,29183,1708837640,1708840694,ACCEPT,NODATA,ingress,eu-north-1,125165027528,0,6
flow-int-4587be4fa84340fa,eni-f52b71a621944cb3,eni-fbd2a131b900482f,42026,443,6,311,1715,1707945700,1707948251,ACCEPT,SKIPDATA,ingress,us-east-1,970021655972,178,8
flow-int-3c77f061587a4e12,eni-55570fb420454ac3,eni-7c82a931ef9d4fa9,57508,995,17,15,8970,1704955783,1704957563,ACCEPT,OK,ingress,us-west-2,456248641083,0,6
flow-int-b1a577b5dc404b74,eni-f0bdfc65aaad4c2d,eni-a168bbf825fb4f2e,60320,995,6,275,11104,1705431770,1705434207,REJECT,SKIPDATA,ingress,us-east-1,414867401775,206,8
