id,mac_address,description,private_ip_address,private_dns_name,public_ip,status,subnetid,interface_type,source_dest_check
eni-23dc4ddd05d04e11,24:e4:4c:a1:17:31,Interface 1 for i-2f93ea754bdc493f,10.233.24.39,ip-10-233-24-39.ec2.internal,53.99.74.103,associated,subnet-04959c10ae634b9c,efa,True
eni-c091063f63964b69,8a:5a:5a:d7:9c:69,Interface 2 for i-2f93ea754bdc493f,10.227.70.231,ip-10-227-70-231.ec2.internal,54.70.160.84,in-use,subnet-96915c2c9bf84c7a,interface,False
eni-9edf4b708fee49bb,df:ef:3a:eb:bc:e2,Interface 3 for i-2f93ea754bdc493f,10.18.142.233,ip-10-18-142-233.ec2.internal,52.77.211.79,attaching,subnet-e4fdf8247d2248b8,interface,True
eni-b2cf02e5288f4ceb,7e:76:18:c5:eb:4e,Interface 1 for i-06604964b1fd4131,10.66.63.190,ip-10-66-63-190.ec2.internal,54.134.143.166,available,subnet-6220c09b37764b3d,efa,False
eni-e563048504934faa,84:27:d9:98:df:fc,Interface 1 for i-af9f815eb9b64cdc,10.142.156.253,ip-10-142-156-253.ec2.internal,54.3.134.185,associated,subnet-050903050f8c40d6,efa,False
eni-565e7cc6f1064905,cc:6a:64:d3:8d:97,Interface 1 for i-06511788f5be4d05,10.227.21.145,ip-10-227-21-145.ec2.internal,52.233.181.141,in-use,subnet-b82125089b06404f,efa,True
eni-59a68df1235c4a07,00:b8:ae:9d:10:e1,Interface 1 for i-a50386b30f32482d,10.87.134.59,ip-10-87-134-59.ec2.internal,54.193.244.145,available,subnet-a7a8144e75234345,interface,False
eni-80c9a0f29fa64295,5a:0e:ae:f6:5f:37,Interface 2 for i-a50386b30f32482d,10.188.252.74,ip-10-188-252-74.ec2.internal,52.112.201.166,detaching,subnet-ecab694e60ea46bf,efa,True
eni-2ce13ef115be4a2d,9d:93:2f:d7:35:31,Interface 1 for i-3d51d4931387478c,10.139.244.74,ip-10-139-244-74.ec2.internal,54.252.69.248,detaching,subnet-9543070158c74db1,efa,True
eni-7e8f23f437904c0d,eb:7f:ea:ea:bb:b6,Interface 2 for i-3d51d4931387478c,10.221.87.87,ip-10-221-87-87.ec2.internal,53.106.178.141,available,subnet-050903050f8c40d6,interface,True
eni-5d1e498fc178483d,41:8e:07:a8:88:94,Interface 1 for i-a821cc4a992f400f,10.61.202.52,ip-10-61-202-52.ec2.internal,52.214.227.2,detaching,subnet-c992af5b44064881,efa,True
eni-991441599daa4b0e,1c:38:c1:79:8d:58,Interface 2 for i-a821cc4a992f400f,10.3.10.174,ip-10-3-10-174.ec2.internal,53.130.146.197,attaching,subnet-04959c10ae634b9c,interface,False
eni-f831443bbedf4a6d,e9:af:ac:86:be:a5,Interface 3 for i-a821cc4a992f400f,10.12.108.115,ip-10-12-108-115.ec2.internal,52.230.55.238,available,subnet-9e729379b92d42ff,interface,True
eni-e840bd99224144e5,03:51:87:e4:31:62,Interface 1 for i-6ca41e63f6dc4a12,10.180.46.226,ip-10-180-46-226.ec2.internal,53.117.198.12,detaching,subnet-e034761f19b34fd5,efa,False
eni-7149b3b737f94257,65:5e:db:5c:cf:9c,Interface 2 for i-6ca41e63f6dc4a12,10.10.157.127,ip-10-10-157-127.ec2.internal,52.24.210.86,attaching,subnet-a94a6d69f6de405c,interface,False
eni-89afce48837d4962,3c:74:86:b7:d8:7b,Interface 3 for i-6ca41e63f6dc4a12,10.46.174.30,ip-10-46-174-30.ec2.internal,52.208.9.183,detaching,subnet-1bdfc8b0137643a2,efa,False
eni-b6c70408b21146c4,7e:24:f8:ba:41:90,Interface 1 for i-a76df137c2df41db,10.207.141.10,ip-10-207-141-10.ec2.internal,54.222.173.163,in-use,subnet-68295b18900144ad,efa,True
eni-c111a4427c0b4f05,4a:ce:b7:34:99:93,Interface 2 for i-a76df137c2df41db,10.99.201.226,ip-10-99-201-226.ec2.internal,54.19.106.39,detaching,subnet-e4fdf8247d2248b8,efa,True
eni-05eeae8ae6ba4f3a,75:02:ea:e4:0c:3c,Interface 3 for i-a76df137c2df41db,10.11.71.111,ip-10-11-71-111.ec2.internal,53.244.29.126,in-use,subnet-ecab694e60ea46bf,interface,True
eni-08b615d7c862418a,2f:d2:b0:cd:45:cf,Interface 1 for i-d64a0c4375ea41f9,10.0.88.85,ip-10-0-88-85.ec2.internal,52.42.225.187,in-use,subnet-04959c10ae634b9c,efa,False
eni-b8aa468ba5b245c8,c2:95:df:4c:64:e2,Interface 2 for i-d64a0c4375ea41f9,10.164.0.30,ip-10-164-0-30.ec2.internal,54.245.67.83,detaching,subnet-a7a8144e75234345,efa,True
eni-7fbf6fbcf96d48d2,8e:22:39:c1:b6:61,Interface 1 for i-6d45db53d8dd42ce,10.172.0.149,ip-10-172-0-149.ec2.internal,52.190.185.62,attaching,subnet-a94a6d69f6de405c,efa,True
eni-844a92fcb9ae4137,3f:57:3d:19:05:59,Interface 2 for i-6d45db53d8dd42ce,10.16.192.28,ip-10-16-192-28.ec2.internal,54.234.184.33,associated,subnet-9e729379b92d42ff,efa,False
eni-bfd5d0219bcd419e,0a:db:bb:17:a5:73,Interface 3 for i-6d45db53d8dd42ce,10.80.72.62,ip-10-80-72-62.ec2.internal,54.213.31.151,associated,subnet-6220c09b37764b3d,efa,False
eni-e42bcb654261405d,d9:a1:e9:34:a0:b7,Interface 1 for i-f0ec045552e044f1,10.115.76.115,ip-10-115-76-115.ec2.internal,52.107.244.254,detaching,subnet-b82125089b06404f,interface,True
eni-54bd054ef787486d,75:50:0d:1f:74:43,Interface 2 for i-f0ec045552e044f1,10.25.73.155,ip-10-25-73-155.ec2.internal,52.201.147.59,attaching,subnet-a7a8144e75234345,efa,True
eni-6434ac04781b471c,e2:7f:b6:fa:be:a6,Interface 1 for i-2a1bd549ed2e4399,10.226.54.170,ip-10-226-54-170.ec2.internal,54.154.87.138,attaching,subnet-6220c09b37764b3d,efa,True
eni-e09f047813a04f5a,75:61:fd:60:0b:98,Interface 2 for i-2a1bd549ed2e4399,10.67.65.66,ip-10-67-65-66.ec2.internal,53.216.172.151,associated,subnet-35c512c8a1c84aa9,efa,True
eni-8defca5b805745f3,ef:33:11:22:ec:b1,Interface 3 for i-2a1bd549ed2e4399,10.193.88.173,ip-10-193-88-173.ec2.internal,52.234.175.140,available,subnet-fce80d037aac45f1,interface,False
eni-df07bfc1a2eb421c,ac:fb:24:28:d7:ab,Interface 1 for i-90d76db796384a7d,10.93.126.145,ip-10-93-126-145.ec2.internal,52.43.70.248,associated,subnet-96915c2c9bf84c7a,efa,True
eni-0dbe4a4d16844e67,23:77:01:ec:0d:bd,Interface 2 for i-90d76db796384a7d,10.187.72.106,ip-10-187-72-106.ec2.internal,53.205.160.184,in-use,subnet-04959c10ae634b9c,efa,True
eni-2d7c4a02bd004404,66:6e:a9:e0:06:0b,Interface 1 for i-750b1d85e4bb439f,10.133.21.56,ip-10-133-21-56.ec2.internal,53.140.225.167,attaching,subnet-a7a8144e75234345,interface,True
eni-926e27d6613b4cca,58:65:1a:55:7c:de,Interface 1 for i-9db3cae9b1f340f6,10.5.201.215,ip-10-5-201-215.ec2.internal,53.81.149.181,in-use,subnet-c422153d2d264a20,efa,False
eni-d612a4dfeb8c4756,e8:11:b6:a1:13:3d,Interface 2 for i-9db3cae9b1f340f6,10.26.24.74,ip-10-26-24-74.ec2.internal,53.30.135.158,attaching,subnet-fce80d037aac45f1,interface,False
eni-a659fdb86f7d4f4c,55:9f:5e:bc:f8:6b,Interface 1 for i-8d1bc05e7807438a,10.73.86.33,ip-10-73-86-33.ec2.internal,52.38.42.132,in-use,subnet-ecab694e60ea46bf,efa,False
eni-7ecbc4251b3f45bb,e1:de:0a:5a:53:46,Interface 2 for i-8d1bc05e7807438a,10.24.26.167,ip-10-24-26-167.ec2.internal,52.31.1.134,detaching,subnet-c422153d2d264a20,efa,False
eni-cbd7ccb4e54c40d5,bb:33:b6:13:82:08,Interface 1 for i-937d5c4411f7456f,10.173.155.11,ip-10-173-155-11.ec2.internal,54.134.6.10,associated,subnet-6220c09b37764b3d,interface,False
eni-14a46fcf66e44c3c,8a:99:43:ba:b1:e0,Interface 2 for i-937d5c4411f7456f,10.34.63.33,ip-10-34-63-33.ec2.internal,53.89.104.116,available,subnet-e034761f19b34fd5,interface,False
eni-c6b0880eba2c4216,cc:28:62:c1:43:3a,Interface 1 for i-cf149d31769e4586,10.55.136.194,ip-10-55-136-194.ec2.internal,52.37.89.67,detaching,subnet-1bdfc8b0137643a2,efa,True
eni-b65f854540b54d3b,21:d5:85:c2:08:5a,Interface 2 for i-cf149d31769e4586,10.209.20.98,ip-10-209-20-98.ec2.internal,54.237.16.250,available,subnet-b82125089b06404f,interface,True
eni-611b2a28b9354873,94:ec:f1:36:96:1b,Interface 3 for i-cf149d31769e4586,10.144.137.88,ip-10-144-137-88.ec2.internal,54.163.66.40,attaching,subnet-a7a8144e75234345,efa,True
eni-264ad5da77cc4e9b,2c:a6:6a:e2:e1:53,Interface 1 for i-27814ab4eb254553,10.111.189.58,ip-10-111-189-58.ec2.internal,54.186.250.179,available,subnet-ecab694e60ea46bf,interface,False
eni-a4edb0ded97e4f25,98:92:62:09:c5:20,Interface 2 for i-27814ab4eb254553,10.194.43.215,ip-10-194-43-215.ec2.internal,52.89.213.242,detaching,subnet-68295b18900144ad,interface,True
eni-3171cf33634940ab,7e:10:1c:e3:23:a6,Interface 1 for i-ca929e60ff0e467d,10.60.252.208,ip-10-60-252-208.ec2.internal,52.226.67.13,detaching,subnet-491196a60d164ae6,interface,True
eni-d662bd3dfa7c4609,51:aa:d2:73:80:24,Interface 1 for i-3e2091130ca946e3,10.236.77.189,ip-10-236-77-189.ec2.internal,52.105.159.40,available,subnet-a7a8144e75234345,efa,True
eni-ede0f89c760443cf,64:b8:31:33:ca:e9,Interface 2 for i-3e2091130ca946e3,10.42.199.158,ip-10-42-199-158.ec2.internal,53.146.194.78,attaching,subnet-050903050f8c40d6,interface,False
eni-cd2387aeea53433b,26:05:0a:7e:35:5e,Interface 1 for i-657a4a780b084cd5,10.225.98.166,ip-10-225-98-166.ec2.internal,54.165.0.185,available,subnet-b82125089b06404f,interface,False
eni-a8bca09d2b0a4330,b6:17:99:53:60:3b,Interface 2 for i-657a4a780b084cd5,10.111.165.100,ip-10-111-165-100.ec2.internal,52.28.66.190,available,subnet-6220c09b37764b3d,interface,False
eni-e22bc75ae19d4251,e7:eb:e6:cb:21:96,Interface 3 for i-657a4a780b084cd5,10.46.156.218,ip-10-46-156-218.ec2.internal,53.164.10.78,detaching,subnet-a7a8144e75234345,interface,False
eni-112b5d57d72e4e64,8d:e5:dd:0a:b1:32,Interface 1 for i-4c12b2894e8c4418,10.228.115.220,ip-10-228-115-220.ec2.internal,53.240.25.120,available,subnet-e4fdf8247d2248b8,interface,False
eni-070c1eb28c1d4fb5,76:b1:8a:87:4c:67,Interface 2 for i-4c12b2894e8c4418,10.185.118.248,ip-10-185-118-248.ec2.internal,52.160.158.20,associated,subnet-050903050f8c40d6,interface,False
eni-27717dab77d34d15,00:4b:1b:cf:cb:fb,Interface 3 for i-4c12b2894e8c4418,10.179.66.163,ip-10-179-66-163.ec2.internal,53.56.135.153,associated,subnet-1bdfc8b0137643a2,interface,True
eni-a3b93d04712b4c05,da:1d:54:7a:0c:c3,Interface 1 for i-264ac1faa38049e3,10.12.18.230,ip-10-12-18-230.ec2.internal,53.11.220.228,detaching,subnet-6220c09b37764b3d,efa,True
eni-9986b0565966471c,14:4e:5a:1a:cf:53,Interface 1 for i-22c440cd37dd46c7,10.112.167.27,ip-10-112-167-27.ec2.internal,52.205.188.45,detaching,subnet-04959c10ae634b9c,interface,False
eni-1d96042de8154041,59:3f:4c:de:a7:dc,Interface 2 for i-22c440cd37dd46c7,10.167.68.164,ip-10-167-68-164.ec2.internal,53.87.30.81,available,subnet-fce80d037aac45f1,interface,False
eni-7e60bde9bac34db7,b2:04:63:e2:8d:0c,Interface 1 for i-3b531fd7967442b1,10.8.52.223,ip-10-8-52-223.ec2.internal,53.85.23.197,available,subnet-96915c2c9bf84c7a,interface,True
eni-f2f0357aa29d4270,d9:cf:b0:e6:bb:1c,Interface 1 for i-4225e86c7be04d77,10.22.171.89,ip-10-22-171-89.ec2.internal,52.132.82.239,in-use,subnet-96915c2c9bf84c7a,interface,True
eni-0cbd1d4a9b1d41ee,ab:22:81:c6:92:c8,Interface 2 for i-4225e86c7be04d77,10.213.83.42,ip-10-213-83-42.ec2.internal,54.131.24.203,associated,subnet-491196a60d164ae6,interface,True
eni-8e286e525ee2494f,42:80:23:b7:43:9a,Interface 3 for i-4225e86c7be04d77,10.20.81.75,ip-10-20-81-75.ec2.internal,54.92.121.211,detaching,subnet-c422153d2d264a20,interface,False
eni-673db776e1214097,6d:ba:4f:70:32:16,Interface 1 for i-f75c397c755a4330,10.99.162.219,ip-10-99-162-219.ec2.internal,52.153.189.18,in-use,subnet-a94a6d69f6de405c,efa,False
eni-6a4775054ef241aa,70:46:2f:54:70:49,Interface 2 for i-f75c397c755a4330,10.82.225.8,ip-10-82-225-8.ec2.internal,54.235.85.242,attaching,subnet-ecab694e60ea46bf,interface,False
eni-6248b502daeb47c6,1f:93:8c:62:c4:dd,Interface 1 for i-92842ace61824d71,10.81.149.42,ip-10-81-149-42.ec2.internal,53.209.86.209,available,subnet-9e729379b92d42ff,efa,True
eni-a28f895e99fe4202,be:cd:9e:41:e0:67,Interface 1 for i-7de0b15a636b4cdc,10.195.69.77,ip-10-195-69-77.ec2.internal,53.228.172.72,associated,subnet-a7a8144e75234345,efa,True
eni-3bd6a25648304bfa,5e:97:ef:b5:e6:b0,Interface 2 for i-7de0b15a636b4cdc,10.43.57.183,ip-10-43-57-183.ec2.internal,53.61.139.120,in-use,subnet-6220c09b37764b3d,interface,False
eni-21a154e23bbb4071,dd:0a:b4:12:e6:83,Interface 3 for i-7de0b15a636b4cdc,10.245.123.185,ip-10-245-123-185.ec2.internal,52.135.161.121,detaching,subnet-6220c09b37764b3d,interface,True
eni-dfb4a4e168814340,d5:b4:5f:19:85:3a,Interface 1 for i-efa2aa2e9c894a89,10.139.16.137,ip-10-139-16-137.ec2.internal,52.173.190.107,attaching,subnet-a7a8144e75234345,efa,False
eni-ed5d05ee7e9544d9,b3:2b:ac:be:0c:5e,Interface 1 for i-d9951c4e0608411c,10.128.38.176,ip-10-128-38-176.ec2.internal,53.220.204.239,in-use,subnet-6220c09b37764b3d,interface,True
eni-51183dbcb6f9494c,9f:2d:2c:82:2c:67,Interface 2 for i-d9951c4e0608411c,10.118.73.150,ip-10-118-73-150.ec2.internal,54.152.75.1,associated,subnet-050903050f8c40d6,efa,False
eni-168f6793865a475b,8f:c8:83:e7:7b:a7,Interface 1 for i-4f7df70bc7474220,10.137.55.199,ip-10-137-55-199.ec2.internal,52.194.212.171,attaching,subnet-9e729379b92d42ff,interface,False
eni-381fab46084e4fb5,f4:b2:c3:a3:73:c4,Interface 2 for i-4f7df70bc7474220,10.34.233.48,ip-10-34-233-48.ec2.internal,53.61.126.119,detaching,subnet-491196a60d164ae6,efa,False
eni-591a1a6f3e7140cd,19:3d:12:54:1e:5d,Interface 1 for i-8b203469f44f4c37,10.125.190.153,ip-10-125-190-153.ec2.internal,52.33.252.73,associated,subnet-9e729379b92d42ff,interface,False
eni-db61f55b33b84c32,a1:d8:0c:f9:15:2f,Interface 2 for i-8b203469f44f4c37,10.111.131.119,ip-10-111-131-119.ec2.internal,52.246.108.89,attaching,subnet-b82125089b06404f,efa,True
eni-bc01ee79ebb646af,3f:c6:19:b7:03:77,Interface 1 for i-e0b577158a7f475c,10.227.199.68,ip-10-227-199-68.ec2.internal,52.70.187.136,in-use,subnet-6220c09b37764b3d,interface,False
eni-48dc8b135a8c4584,bd:65:6d:a8:af:b8,Interface 1 for i-ddb22a657d964f4d,10.34.40.156,ip-10-34-40-156.ec2.internal,53.212.142.169,attaching,subnet-04959c10ae634b9c,interface,False
eni-7802c7a70a1f42b0,e6:94:b8:fc:0c:0e,Interface 2 for i-ddb22a657d964f4d,10.235.146.117,ip-10-235-146-117.ec2.internal,54.135.109.32,available,subnet-35c512c8a1c84aa9,efa,False
eni-b100e781ccaa4917,10:5a:7d:bc:c3:da,Interface 3 for i-ddb22a657d964f4d,10.211.60.90,ip-10-211-60-90.ec2.internal,54.138.51.249,attaching,subnet-fce80d037aac45f1,efa,False
eni-a66aa09272394010,50:48:6d:1c:c3:a2,Interface 1 for i-d494727ca84842fc,10.199.189.91,ip-10-199-189-91.ec2.internal,53.154.135.197,detaching,subnet-35c512c8a1c84aa9,efa,False
eni-5cdb76f6bff74d50,66:ef:37:6a:fe:15,Interface 2 for i-d494727ca84842fc,10.169.149.212,ip-10-169-149-212.ec2.internal,54.231.108.138,detaching,subnet-b82125089b06404f,efa,False
eni-9825e224ed1a4fbb,c7:b0:81:d5:f9:c0,Interface 1 for i-27b3c63e0bc24482,10.165.161.120,ip-10-165-161-120.ec2.internal,54.130.76.188,available,subnet-491196a60d164ae6,interface,False
eni-8f55dd68696942af,cc:1a:5b:63:24:bd,Interface 1 for i-1ae6125824064c44,10.100.140.180,ip-10-100-140-180.ec2.internal,53.224.66.161,in-use,subnet-c992af5b44064881,efa,True
eni-3b6bb0a819844d1e,5b:6c:53:ea:03:32,Interface 2 for i-1ae6125824064c44,10.148.2.163,ip-10-148-2-163.ec2.internal,54.26.227.162,associated,subnet-04959c10ae634b9c,efa,True
eni-bae4ff73317c46e2,45:17:a8:93:e9:4f,Interface 3 for i-1ae6125824064c44,10.187.167.129,ip-10-187-167-129.ec2.internal,52.51.126.222,associated,subnet-532865b57c9c43f8,interface,False
eni-d15d7ea3eb794548,b0:9a:84:0e:e4:7d,Interface 1 for i-b1641557c6634259,10.26.230.214,ip-10-26-230-214.ec2.internal,53.69.247.180,associated,subnet-1bdfc8b0137643a2,efa,False
eni-51c7cd71e4414825,0d:b3:19:19:47:b5,Interface 1 for i-fcaf3971230e4659,10.115.239.206,ip-10-115-239-206.ec2.internal,52.233.179.38,in-use,subnet-1bdfc8b0137643a2,interface,False
eni-cfa8549ae3e74056,9f:ed:8e:0d:14:ed,Interface 1 for i-3f90805c4a924486,10.120.226.15,ip-10-120-226-15.ec2.internal,54.245.219.179,in-use,subnet-a94a6d69f6de405c,efa,True
eni-6086a577e0424909,3f:eb:67:6c:89:61,Interface 1 for i-8970221ee8af4cec,10.240.120.4,ip-10-240-120-4.ec2.internal,53.148.37.133,associated,subnet-1bdfc8b0137643a2,efa,True
eni-a875425982144f95,79:1e:b9:a3:c7:86,Interface 2 for i-8970221ee8af4cec,10.121.248.226,ip-10-121-248-226.ec2.internal,52.79.199.119,available,subnet-491196a60d164ae6,efa,False
eni-b8e5824abce64ba5,62:c0:9a:1c:54:29,Interface 3 for i-8970221ee8af4cec,10.55.16.243,ip-10-55-16-243.ec2.internal,54.205.13.196,available,subnet-a94a6d69f6de405c,efa,False
eni-12beae16d0c746c0,73:ad:c3:47:ac:1f,Interface 1 for i-be29c98850e64d5b,10.210.26.209,ip-10-210-26-209.ec2.internal,52.46.233.159,attaching,subnet-c992af5b44064881,interface,True
eni-c5e54f9765104757,28:e5:0e:64:ac:6b,Interface 2 for i-be29c98850e64d5b,10.241.232.169,ip-10-241-232-169.ec2.internal,53.102.221.185,attaching,subnet-04959c10ae634b9c,interface,True
eni-a0a88bf4ac294727,b4:64:03:de:04:24,Interface 1 for i-5ede698b784a42d4,10.238.177.170,ip-10-238-177-170.ec2.internal,53.88.161.104,in-use,subnet-04959c10ae634b9c,efa,True
eni-005d938683064ff5,12:00:28:f8:2f:eb,Interface 2 for i-5ede698b784a42d4,10.38.252.121,ip-10-38-252-121.ec2.internal,52.238.172.11,available,subnet-96915c2c9bf84c7a,interface,True
eni-ab4fa0cf700c4813,9a:8b:a9:d4:ca:c6,Interface 3 for i-5ede698b784a42d4,10.103.240.65,ip-10-103-240-65.ec2.internal,54.82.226.157,available,subnet-532865b57c9c43f8,efa,False
eni-0ce4a3bd9c21495d,b4:b9:e1:99:17:5e,Interface 1 for i-ae386d8ab2c24488,10.254.37.81,ip-10-254-37-81.ec2.internal,53.206.50.176,in-use,subnet-a94a6d69f6de405c,interface,True
eni-ddcc88d53edb4279,a6:f0:d3:c1:8d:9d,Interface 2 for i-ae386d8ab2c24488,10.207.221.55,ip-10-207-221-55.ec2.internal,54.60.58.108,associated,subnet-a94a6d69f6de405c,interface,True
eni-13c911c4acc94c7f,a9:67:39:db:23:b0,Interface 1 for i-09bf2a0c8f3742e9,10.225.52.179,ip-10-225-52-179.ec2.internal,54.30.153.57,attaching,subnet-e4fdf8247d2248b8,efa,True
eni-01abb65f287a43e1,4a:d0:1b:5b:ca:64,Interface 2 for i-09bf2a0c8f3742e9,10.167.194.60,ip-10-167-194-60.ec2.internal,53.230.114.1,in-use,subnet-e034761f19b34fd5,interface,False
eni-b37fe8b496b04c60,8f:d6:9b:b9:65:35,Interface 1 for i-b2f9a0eb69174615,10.147.139.20,ip-10-147-139-20.ec2.internal,52.59.117.178,attaching,subnet-9543070158c74db1,interface,False
eni-09a99301a5474ff5,da:2d:24:f1:00:01,Interface 2 for i-b2f9a0eb69174615,10.97.204.218,ip-10-97-204-218.ec2.internal,52.103.37.205,associated,subnet-9e729379b92d42ff,efa,False
eni-e97158819daf4e54,1e:00:f2:45:bd:dd,Interface 1 for i-0214906c3ed746dd,10.109.127.254,ip-10-109-127-254.ec2.internal,54.217.49.34,associated,subnet-1bdfc8b0137643a2,interface,False
eni-fcd42518ebad4f57,95:f3:1d:df:ac:0e,Interface 2 for i-0214906c3ed746dd,10.210.169.53,ip-10-210-169-53.ec2.internal,53.220.23.169,attaching,subnet-6220c09b37764b3d,interface,True
eni-febcdaf6bcfc459d,00:1b:89:bd:11:78,Interface 3 for i-0214906c3ed746dd,10.77.92.120,ip-10-77-92-120.ec2.internal,52.242.0.216,in-use,subnet-1bdfc8b0137643a2,efa,True
eni-ce920bce078c4c03,34:ea:95:da:5f:25,Interface 1 for i-d358a28e3f18434d,10.139.1.185,ip-10-139-1-185.ec2.internal,54.77.211.215,in-use,subnet-a7a8144e75234345,interface,False
eni-775a905a4b83475d,b1:65:71:bc:7a:e9,Interface 2 for i-d358a28e3f18434d,10.237.69.188,ip-10-237-69-188.ec2.internal,53.119.19.97,associated,subnet-96915c2c9bf84c7a,efa,True
eni-39caaaee2ab94a61,b2:35:75:17:61:aa,Interface 3 for i-d358a28e3f18434d,10.114.140.188,ip-10-114-140-188.ec2.internal,53.160.125.232,available,subnet-68295b18900144ad,interface,False
eni-1f13ae0356cf4f1f,20:dd:78:9b:3c:4d,Interface 1 for i-8d7885dc3983407a,10.220.112.162,ip-10-220-112-162.ec2.internal,53.168.174.110,associated,subnet-b82125089b06404f,efa,True
eni-8ece24acadbb4632,d9:c4:fe:2c:be:13,Interface 2 for i-8d7885dc3983407a,10.167.114.234,ip-10-167-114-234.ec2.internal,53.91.39.52,detaching,subnet-a7a8144e75234345,efa,False
eni-d917852a896d4bab,06:83:6b:6c:0c:b6,Interface 3 for i-8d7885dc3983407a,10.125.74.155,ip-10-125-74-155.ec2.internal,53.109.213.51,in-use,subnet-e034761f19b34fd5,efa,False
eni-f586e13ce09f4eb8,97:16:02:8a:7b:f2,Interface 1 for i-c01363baab3d48eb,10.199.141.187,ip-10-199-141-187.ec2.internal,53.185.140.30,in-use,subnet-35c512c8a1c84aa9,interface,True
eni-254683395b6f4944,b6:e5:c4:80:94:51,Interface 1 for i-e7026388c72d4925,10.158.158.242,ip-10-158-158-242.ec2.internal,53.103.254.143,available,subnet-c992af5b44064881,efa,False
eni-fd7b5f5bd7c14b94,1e:8b:46:3f:df:a4,Interface 1 for i-b792133fbf394f63,10.216.219.239,ip-10-216-219-239.ec2.internal,53.36.145.179,available,subnet-fce80d037aac45f1,interface,False
eni-81d752a0c5bb4b6f,cc:26:8e:fb:de:90,Interface 1 for i-6d21fba4b75c4df5,10.184.176.205,ip-10-184-176-205.ec2.internal,54.59.71.106,available,subnet-1bdfc8b0137643a2,efa,True
eni-3126acd9660e4fb6,6e:76:62:fe:d7:84,Interface 2 for i-6d21fba4b75c4df5,10.39.193.32,ip-10-39-193-32.ec2.internal,53.127.232.175,attaching,subnet-96915c2c9bf84c7a,interface,False
eni-ef5f631acdc543fa,80:7d:bf:f7:72:65,Interface 1 for i-b7cb1d1acd1e422d,10.89.166.223,ip-10-89-166-223.ec2.internal,53.6.144.149,available,subnet-9543070158c74db1,interface,False
eni-4053cefcd7e546c9,74:0d:dd:03:7f:22,Interface 1 for i-cf86869884144452,10.112.20.157,ip-10-112-20-157.ec2.internal,52.40.165.27,detaching,subnet-b82125089b06404f,efa,True
eni-cd369d460b214e6a,6b:e2:4b:6c:63:ba,Interface 1 for i-e6381d6158ae40ee,10.67.54.87,ip-10-67-54-87.ec2.internal,53.40.38.245,in-use,subnet-ecab694e60ea46bf,interface,False
eni-32109c7198f14706,52:2c:38:60:22:d7,Interface 2 for i-e6381d6158ae40ee,10.89.199.147,ip-10-89-199-147.ec2.internal,52.141.73.114,in-use,subnet-c992af5b44064881,interface,False
eni-1c9efe1f7c874024,8f:f0:09:d7:d0:9b,Interface 3 for i-e6381d6158ae40ee,10.191.93.49,ip-10-191-93-49.ec2.internal,54.241.70.126,attaching,subnet-b82125089b06404f,efa,True
eni-1fe2282feeb74860,53:d5:4f:c5:a8:97,Interface 1 for i-7c5b1e0524aa40c7,10.233.30.62,ip-10-233-30-62.ec2.internal,53.250.30.108,in-use,subnet-9e729379b92d42ff,interface,True
eni-6236716f661b40d5,b9:64:fb:8e:d2:92,Interface 2 for i-7c5b1e0524aa40c7,10.125.140.28,ip-10-125-140-28.ec2.internal,54.52.19.182,detaching,subnet-050903050f8c40d6,interface,False
eni-59d5176976de479a,ca:8c:e9:cd:e8:f5,Interface 3 for i-7c5b1e0524aa40c7,10.207.0.41,ip-10-207-0-41.ec2.internal,53.49.50.175,detaching,subnet-e034761f19b34fd5,interface,True
eni-f7cc188bbb274e2d,f7:86:8e:b7:9e:fa,Interface 1 for i-48d5782b04be4db5,10.54.112.243,ip-10-54-112-243.ec2.internal,54.76.147.37,in-use,subnet-491196a60d164ae6,efa,False
eni-b8eb8d8c086540a2,db:c0:c8:9d:2c:df,Interface 1 for i-c1dc52bb88fd4042,10.14.140.59,ip-10-14-140-59.ec2.internal,53.96.171.53,available,subnet-491196a60d164ae6,efa,True
